x,y,z,r,g,b
0.024356,0.357529,0.743932,9,10,8
0.027998,0.357270,0.743393,10,8,7
0.031613,0.356753,0.742317,10,9,10
0.035216,0.356238,0.741244,12,10,10
0.038810,0.355724,0.740175,15,15,12
0.042362,0.354955,0.738576,12,12,12
0.045899,0.354190,0.736984,13,11,10
0.049492,0.353936,0.736455,14,11,11
0.053080,0.353682,0.735927,15,16,13
0.056662,0.353429,0.735399,19,16,14
0.060239,0.353175,0.734873,17,14,14
0.063766,0.352670,0.733821,20,18,17
0.067379,0.352670,0.733821,22,19,16
0.070941,0.352418,0.733297,22,19,18
0.074498,0.352166,0.732773,22,19,18
0.078106,0.352166,0.732773,21,18,18
0.081713,0.352166,0.732773,17,17,14
0.085382,0.352418,0.733297,17,16,15
0.089056,0.352670,0.733821,18,19,15
0.092669,0.352670,0.733821,19,18,16
0.096488,0.353429,0.735399,17,15,16
0.100325,0.354190,0.736984,19,16,15
0.104103,0.354700,0.738045,17,17,14
0.107814,0.354955,0.738576,15,15,15
0.111691,0.355724,0.740175,17,15,14
0.115502,0.356238,0.741244,15,15,16
0.119238,0.356495,0.741780,15,14,13
0.122978,0.356753,0.742317,20,19,14
0.126817,0.357270,0.743393,20,18,16
0.130666,0.357789,0.744472,19,18,16
0.134429,0.358049,0.745013,18,14,14
0.138097,0.358049,0.745013,13,12,15
0.141868,0.358309,0.745554,14,12,13
0.145644,0.358569,0.746096,9,9,10
0.149644,0.359353,0.747728,12,10,9
0.153549,0.359878,0.748819,13,12,10
0.157581,0.360668,0.750463,13,11,13
0.161512,0.361196,0.751562,13,12,11
0.165333,0.361461,0.752113,15,12,13
0.169284,0.361992,0.753218,15,15,13
0.172992,0.361992,0.753218,12,11,11
0.176701,0.361992,0.753218,18,16,15
0.180674,0.362524,0.754325,21,21,20
0.185068,0.363862,0.757109,27,27,26
0.190625,0.367387,0.764443,41,39,33
0.195701,0.369867,0.769604,51,50,43
0.199940,0.370701,0.771340,42,41,43
0.203431,0.370145,0.770182,34,35,38
0.207068,0.369867,0.769604,63,58,58
0.209599,0.367661,0.765013,67,60,60
0.213365,0.367661,0.765013,63,59,58
0.216647,0.366840,0.763305,64,62,57
0.219263,0.364939,0.759350,65,61,62
0.222179,0.363594,0.756550,41,42,47
0.224250,0.360932,0.751012,49,50,57
0.227282,0.359878,0.748819,72,69,67
0.230968,0.359878,0.748819,73,70,65
0.235170,0.360668,0.750463,70,68,74
0.239040,0.360932,0.751012,71,69,63
0.243271,0.361726,0.752665,59,60,61
0.246977,0.361726,0.752665,35,40,50
0.250499,0.361461,0.752113,54,59,63
0.255701,0.363594,0.756550,64,66,67
0.260001,0.364400,0.758228,62,62,64
0.263734,0.364400,0.758228,62,63,69
0.267863,0.364939,0.759350,61,62,63
0.272004,0.365480,0.760476,51,49,52
0.275748,0.365480,0.760476,36,40,52
0.279079,0.364939,0.759350,55,60,60
0.283027,0.365210,0.759913,57,58,58
0.286768,0.365210,0.759913,58,57,60
0.290509,0.365210,0.759913,55,55,61
0.293381,0.364131,0.757668,53,54,58
0.296892,0.363862,0.757109,37,38,46
0.300841,0.364131,0.757668,40,40,48
0.305022,0.364669,0.758789,51,52,53
0.308986,0.364939,0.759350,53,52,57
0.312725,0.364939,0.759350,46,51,53
0.316229,0.364669,0.758789,48,49,54
0.319965,0.364669,0.758789,44,48,50
0.323940,0.364939,0.759350,32,32,42
0.327437,0.364669,0.758789,41,44,49
0.330683,0.364131,0.757668,46,49,47
0.334661,0.364400,0.758228,43,46,48
0.337894,0.363862,0.757109,46,47,47
0.342380,0.364669,0.758789,46,44,48
0.346628,0.365210,0.759913,37,38,43
0.350369,0.365210,0.759913,31,32,38
0.353848,0.364939,0.759350,45,42,45
0.357322,0.364669,0.758789,42,44,45
0.361058,0.364669,0.758789,38,43,43
0.365064,0.364939,0.759350,41,43,43
0.369076,0.365210,0.759913,44,43,43
0.371990,0.364400,0.758228,33,35,37
0.374892,0.363594,0.756550,33,37,37
0.376949,0.361992,0.753218,41,40,41
0.378987,0.360404,0.749914,36,41,39
0.381008,0.358830,0.746639,37,37,40
0.383846,0.358049,0.745013,34,35,36
0.387233,0.357789,0.744472,35,36,35
0.392894,0.359616,0.748273,27,26,32
0.397157,0.360141,0.749366,31,39,36
0.400554,0.359878,0.748819,36,39,38
0.404832,0.360404,0.749914,38,39,41
0.408823,0.360668,0.750463,35,39,39
0.411314,0.359616,0.748273,36,37,39
0.414092,0.358830,0.746639,32,32,34
0.416857,0.358049,0.745013,24,29,36
0.419915,0.357529,0.743932,40,38,38
0.423271,0.357270,0.743393,33,34,38
0.426931,0.357270,0.743393,32,33,35
0.430591,0.357270,0.743393,30,32,33
0.433622,0.356753,0.742317,34,33,35
0.437277,0.356753,0.742317,28,28,31
0.440613,0.356495,0.741780,30,32,33
0.443303,0.355724,0.740175,36,36,35
0.446303,0.355211,0.739108,34,35,33
0.449295,0.354700,0.738045,34,34,33
0.452278,0.354190,0.736984,31,32,34
0.454925,0.353429,0.735399,31,33,32
0.457562,0.352670,0.733821,25,27,30
0.460845,0.352418,0.733297,31,33,35
0.463462,0.351664,0.731728,33,33,32
0.467064,0.351664,0.731728,34,35,35
0.470331,0.351413,0.731206,33,31,33
0.471578,0.349669,0.727576,31,31,33
0.472813,0.347941,0.723982,27,27,31
0.475036,0.346962,0.721944,24,27,29
0.477582,0.346231,0.720423,30,28,32
-1.654884,0.852883,1.756648,4,3,6
-1.653313,0.856550,1.764200,4,4,3
-1.650304,0.859506,1.770289,3,4,2
-1.645848,0.861736,1.774883,6,4,4
-1.642794,0.864729,1.781046,8,6,7
-1.636868,0.866232,1.784143,5,5,5
-1.635193,0.870015,1.791934,6,4,6
-1.630643,0.872301,1.796641,6,5,3
-1.624643,0.873831,1.799793,5,4,4
-1.621472,0.876908,1.806131,6,5,3
-1.614001,0.877680,1.807722,5,5,6
-1.607934,0.879230,1.810913,5,5,3
-1.597608,0.878454,1.809316,6,5,4
-1.587301,0.877680,1.807722,5,4,4
-1.582584,0.880006,1.812513,7,5,5
-1.572271,0.879230,1.810913,6,5,5
-1.567506,0.881564,1.815721,7,4,6
-1.558567,0.881564,1.815721,7,5,3
-1.551000,0.882345,1.817329,7,6,4
-1.536609,0.879230,1.810913,7,5,6
-1.534465,0.883127,1.818940,7,6,6
-1.524159,0.882345,1.817329,7,5,4
-1.515211,0.882345,1.817329,6,5,4
-1.511620,0.885482,1.823791,9,5,5
-1.497317,0.882345,1.817329,7,6,3
-1.481807,0.878454,1.809316,8,6,3
-1.469013,0.876137,1.804542,7,6,5
-1.461414,0.876908,1.806131,8,5,5
-1.456368,0.879230,1.810913,7,6,4
-1.441093,0.875367,1.802957,5,6,6
-1.430959,0.874598,1.801373,8,6,6
-1.419598,0.873065,1.798216,7,6,4
-1.409509,0.872301,1.796641,6,5,6
-1.396994,0.870015,1.791934,6,7,5
-1.388172,0.870015,1.791934,7,5,5
-1.378146,0.869256,1.790370,7,5,6
-1.365756,0.866986,1.785696,8,5,4
-1.355785,0.866232,1.784143,8,6,4
-1.345831,0.865480,1.782593,7,6,5
-1.334735,0.863979,1.779501,7,6,5
-1.323678,0.862482,1.776420,5,4,4
-1.313795,0.861736,1.774883,4,4,5
-1.302803,0.860248,1.771817,6,5,6
-1.292963,0.859506,1.770289,5,5,5
-1.286467,0.860992,1.773349,5,5,4
-1.276633,0.860248,1.771817,6,5,4
-1.266816,0.859506,1.770289,6,5,2
-1.254852,0.857287,1.765718,5,5,2
-1.241884,0.854346,1.759661,8,7,6
-1.224817,0.848524,1.747670,8,7,5
-1.205941,0.841357,1.732909,8,6,7
-1.198422,0.842069,1.734374,9,8,5
-1.189883,0.842069,1.734374,9,7,7
-1.181344,0.842069,1.734374,9,9,7
-1.172805,0.842069,1.734374,10,8,4
-1.164266,0.842069,1.734374,9,8,7
-1.152804,0.839939,1.729987,12,8,6
-1.148159,0.842781,1.735842,9,7,6
-1.130053,0.835711,1.721279,8,6,6
-1.115961,0.831525,1.712658,5,6,6
-1.109381,0.832916,1.715522,9,6,7
-1.086402,0.821920,1.692875,11,9,7
-1.063155,0.810551,1.669459,10,8,10
-1.059245,0.813862,1.676278,12,9,11
-1.072012,0.830139,1.709804,10,8,9
-1.059181,0.826695,1.702709,10,8,7
-1.054298,0.829448,1.708380,13,10,11
-1.045887,0.829448,1.708380,12,11,11
-1.033175,0.826009,1.701297,13,11,12
-1.059955,0.854346,1.759661,13,12,15
-0.422753,0.355267,0.731728,230,215,222
-0.418852,0.355013,0.731206,243,239,239
-0.413778,0.353753,0.728610,253,254,255
-0.409318,0.353000,0.727060,249,250,255
-0.405451,0.352750,0.726546,246,253,255
-0.401874,0.352750,0.726546,237,240,247
-0.398580,0.353000,0.727060,220,219,228
-0.394441,0.352501,0.726031,205,192,201
-0.390314,0.352003,0.725005,219,214,219
-0.386745,0.352003,0.725005,229,231,241
-0.382635,0.351506,0.723982,226,230,240
-0.378536,0.351010,0.722961,207,215,237
-0.374977,0.351010,0.722961,208,215,229
-0.371941,0.351506,0.723982,199,202,205
-0.369159,0.352251,0.725518,172,159,172
-0.366364,0.353000,0.727060,185,183,191
-0.363299,0.353501,0.728092,201,200,213
-0.359715,0.353501,0.728092,202,198,219
-0.356130,0.353501,0.728092,198,200,212
-0.352796,0.353753,0.728610,199,206,216
-0.349706,0.354256,0.729646,186,181,195
-0.346113,0.354256,0.729646,155,146,157
-0.342521,0.354256,0.729646,190,182,190
-0.339170,0.354508,0.730165,199,206,219
-0.335814,0.354760,0.730685,208,217,229
-0.332217,0.354760,0.730685,211,213,234
-0.328854,0.355013,0.731206,209,220,234
-0.325022,0.354760,0.730685,178,178,192
-0.322113,0.355520,0.732250,154,146,171
-0.318508,0.355520,0.732250,194,189,202
-0.314678,0.355267,0.731728,192,200,217
-0.311076,0.355267,0.731728,195,200,222
-0.307693,0.355520,0.732250,192,201,223
-0.303871,0.355267,0.731728,194,198,216
-0.300483,0.355520,0.732250,154,154,180
-0.297302,0.356028,0.733297,143,134,164
-0.293902,0.356283,0.733821,187,184,207
-0.290497,0.356538,0.734347,195,199,219
-0.287087,0.356793,0.734873,203,209,229
-0.283469,0.356793,0.734873,214,221,242
-0.279651,0.356538,0.734347,200,206,233
-0.276035,0.356538,0.734347,146,150,184
-0.272810,0.357049,0.735399,142,134,165
-0.268997,0.356793,0.734873,183,191,209
-0.265379,0.356793,0.734873,183,188,218
-0.261574,0.356538,0.734347,185,195,218
-0.257590,0.356028,0.733297,186,199,225
-0.253617,0.355520,0.732250,175,183,207
-0.250012,0.355520,0.732250,119,124,159
-0.246407,0.355520,0.732250,128,129,153
-0.242802,0.355520,0.732250,174,177,198
-0.239367,0.355774,0.732773,171,176,200
-0.235928,0.356028,0.733297,169,177,203
-0.232152,0.355774,0.732773,169,182,204
-0.228544,0.355774,0.732773,154,158,186
-0.225098,0.356028,0.733297,91,104,147
-0.221646,0.356283,0.733821,127,133,162
-0.218659,0.357305,0.735927,155,168,192
-0.215035,0.357305,0.735927,164,169,196
-0.211412,0.357305,0.735927,167,177,200
-0.207640,0.357049,0.735399,161,172,197
-0.204166,0.357305,0.735927,137,152,173
-0.200687,0.357562,0.736455,82,89,135
-0.197061,0.357562,0.736455,128,130,160
-0.193158,0.357049,0.735399,155,160,192
-0.189401,0.356793,0.734873,162,164,192
-0.185650,0.356538,0.734347,160,169,194
-0.181905,0.356283,0.733821,158,165,189
-0.178165,0.356028,0.733297,129,139,165
-0.174305,0.355520,0.732250,78,94,141
-0.170457,0.355013,0.731206,142,148,172
-0.166738,0.354760,0.730685,155,161,186
-0.163257,0.355013,0.731206,158,165,187
-0.159885,0.355520,0.732250,165,172,201
-0.156615,0.356283,0.733821,170,180,210
-0.153662,0.357819,0.736984,121,142,172
-0.150249,0.358334,0.738045,78,91,137
-0.146510,0.358076,0.737514,141,146,166
-0.142674,0.357562,0.736455,147,155,177
-0.138949,0.357305,0.735927,146,154,177
-0.135229,0.357049,0.735399,148,158,185
-0.131797,0.357562,0.736455,149,154,177
-0.128355,0.358076,0.737514,98,110,144
-0.124635,0.357819,0.736984,97,116,144
-0.121093,0.358076,0.737514,146,160,178
-0.117378,0.357819,0.736984,150,157,183
-0.113505,0.357049,0.735399,152,160,182
-0.109884,0.357049,0.735399,148,157,180
-0.106264,0.357049,0.735399,144,148,164
-0.102717,0.357305,0.735927,99,112,142
-0.098881,0.356538,0.734347,111,117,141
-0.094994,0.355520,0.732250,143,148,168
-0.091128,0.354508,0.730165,139,145,163
-0.087409,0.354004,0.729127,138,140,162
-0.083939,0.354508,0.730165,138,144,158
-0.080573,0.355520,0.732250,135,137,154
-0.077078,0.356028,0.733297,95,107,128
-0.073521,0.356283,0.733821,113,117,138
-0.070008,0.356793,0.734873,120,122,137
-0.066533,0.357562,0.736455,102,101,121
-0.063043,0.358334,0.738045,81,84,95
-0.059495,0.358850,0.739108,63,66,77
-0.055896,0.359109,0.739641,52,53,62
-0.052368,0.359887,0.741244,35,42,47
-0.048754,0.360147,0.741780,42,45,48
-0.045069,0.359887,0.741244,38,39,43
-0.041420,0.359887,0.741244,36,35,38
-0.037825,0.360408,0.742317,32,31,32
-0.034270,0.361454,0.744472,28,27,27
-0.030605,0.361454,0.744472,22,23,22
-0.026920,0.361192,0.743932,19,19,20
-0.023241,0.360930,0.743393,19,22,20
-0.019566,0.360669,0.742855,20,20,19
-0.015909,0.360669,0.742855,15,18,15
-0.012252,0.360669,0.742855,17,14,15
-0.008595,0.360669,0.742855,15,12,11
-0.004941,0.360930,0.743393,11,11,11
-0.001280,0.360669,0.742855,12,9,8
0.002377,0.360669,0.742855,10,10,10
0.006030,0.360408,0.742317,11,9,8
0.009685,0.360408,0.742317,9,9,9
0.013330,0.360147,0.741780,9,9,8
0.016957,0.359627,0.740709,8,8,7
0.020589,0.359368,0.740175,10,9,8
0.024216,0.359109,0.739641,9,8,8
0.027837,0.358850,0.739108,8,8,8
0.031431,0.358334,0.738045,12,9,6
0.035039,0.358076,0.737514,9,10,10
0.038587,0.357305,0.735927,12,11,10
0.042150,0.356793,0.734873,14,13,13
0.045669,0.356028,0.733297,14,13,12
0.049244,0.355774,0.732773,14,13,12
0.052814,0.355520,0.732250,16,14,9
0.056460,0.355774,0.732773,15,14,11
0.059982,0.355267,0.731728,17,13,12
0.063584,0.355267,0.731728,17,14,11
0.067091,0.354760,0.730685,17,15,14
0.070739,0.355013,0.731206,21,16,14
0.074286,0.354760,0.730685,19,17,19
0.077828,0.354508,0.730165,17,15,16
0.081480,0.354760,0.730685,15,16,13
0.085078,0.354760,0.730685,16,15,16
0.088738,0.355013,0.731206,17,15,12
0.092470,0.355520,0.732250,15,14,10
0.096213,0.356028,0.733297,15,12,13
0.099966,0.356538,0.734347,14,11,12
0.103730,0.357049,0.735399,13,9,12
0.107581,0.357819,0.736984,14,11,11
0.111450,0.358591,0.738576,13,13,11
0.115169,0.358850,0.739108,12,12,10
0.118894,0.359109,0.739641,10,11,10
0.122535,0.359109,0.739641,13,10,10
0.126177,0.359109,0.739641,12,10,11
0.129818,0.359109,0.739641,13,10,10
0.133556,0.359368,0.740175,15,11,11
0.137101,0.359109,0.739641,11,12,11
0.140844,0.359368,0.740175,12,10,10
0.144488,0.359368,0.740175,12,11,11
0.148346,0.359887,0.741244,13,12,11
0.152326,0.360669,0.742855,13,12,12
0.156096,0.360930,0.743393,13,12,12
0.159872,0.361192,0.743932,12,13,11
0.163772,0.361717,0.745013,14,13,13
0.167562,0.361979,0.745554,15,13,15
0.171232,0.361979,0.745554,16,15,19
0.174903,0.361979,0.745554,19,18,16
0.178833,0.362506,0.746639,23,23,21
0.182908,0.363299,0.748273,30,28,27
0.188102,0.366238,0.754325,39,37,36
0.193236,0.368951,0.759913,50,50,43
0.197710,0.370322,0.762738,57,52,52
0.201315,0.370047,0.762171,62,59,57
0.204763,0.369498,0.761040,63,67,61
0.207280,0.367318,0.756550,64,64,68
0.210384,0.366238,0.754325,67,65,66
0.213470,0.365164,0.752113,62,63,58
0.216380,0.363830,0.749366,61,62,60
0.219908,0.363565,0.748819,63,62,57
0.222458,0.361717,0.745013,66,61,61
0.225308,0.360408,0.742317,70,65,66
0.228632,0.359887,0.741244,70,66,67
0.232617,0.360408,0.742317,71,66,64
0.236101,0.360147,0.741780,64,66,67
0.239927,0.360408,0.742317,66,64,68
0.243758,0.360669,0.742855,65,63,62
0.247236,0.360408,0.742317,68,66,62
0.252168,0.362243,0.746096,69,67,66
0.256775,0.363565,0.748819,66,62,62
0.261224,0.364629,0.751012,62,63,65
0.264922,0.364629,0.751012,59,61,61
0.269210,0.365432,0.752665,56,60,62
0.272716,0.365164,0.752113,61,62,60
0.276419,0.365164,0.752113,59,57,60
0.279711,0.364629,0.751012,59,59,60
0.283409,0.364629,0.751012,57,57,61
0.287106,0.364629,0.751012,56,57,59
0.289955,0.363565,0.748819,51,52,53
0.293213,0.363035,0.747728,48,51,53
0.297328,0.363565,0.748819,53,51,52
0.301675,0.364363,0.750463,50,51,54
0.305817,0.364896,0.751562,55,52,53
0.309291,0.364629,0.751012,49,50,51
0.312759,0.364363,0.750463,49,50,54
0.315992,0.363830,0.749366,49,49,48
0.319448,0.363565,0.748819,51,49,49
0.322663,0.363035,0.747728,50,49,49
0.326583,0.363299,0.748273,50,48,47
0.330508,0.363565,0.748819,47,47,51
0.334194,0.363565,0.748819,45,45,41
0.338375,0.364096,0.749914,45,42,45
0.342568,0.364629,0.751012,45,43,45
0.346265,0.364629,0.751012,40,42,43
0.350219,0.364896,0.751562,39,44,44
0.353660,0.364629,0.751012,43,42,43
0.357096,0.364363,0.750463,41,42,43
0.361320,0.364896,0.751562,40,40,41
0.364753,0.364629,0.751012,42,43,43
0.367374,0.363565,0.748819,38,43,44
0.369712,0.362243,0.746096,39,41,41
0.372032,0.360930,0.743393,41,41,44
0.373796,0.359109,0.739641,34,31,31
0.375273,0.357049,0.735399,22,17,22
0.379165,0.357305,0.735927,17,18,18
0.382788,0.357305,0.735927,24,23,23
0.387802,0.358591,0.738576,31,31,31
0.392569,0.359627,0.740709,34,35,36
0.395930,0.359368,0.740175,33,36,38
0.399574,0.359368,0.740175,35,38,44
0.403509,0.359627,0.740709,35,38,40
0.405692,0.358334,0.738045,38,35,40
0.408444,0.357562,0.736455,39,37,36
0.411479,0.357049,0.735399,35,38,38
0.415099,0.357049,0.735399,39,36,34
0.418420,0.356793,0.734873,37,35,39
0.421736,0.356538,0.734347,35,35,36
0.425047,0.356283,0.733821,34,33,35
0.428353,0.356028,0.733297,31,33,37
0.431347,0.355520,0.732250,33,34,37
0.434642,0.355267,0.731728,33,35,33
0.437620,0.354760,0.730685,35,35,34
0.440590,0.354256,0.729646,38,35,36
0.443866,0.354004,0.729127,37,39,35
0.446504,0.353251,0.727576,34,34,35
0.449448,0.352750,0.726546,33,32,33
0.452385,0.352251,0.725518,30,33,33
0.455312,0.351754,0.724493,34,31,33
0.457909,0.351010,0.722961,31,33,37
0.461794,0.351258,0.723471,31,33,34
0.464373,0.350516,0.721944,31,32,35
0.465960,0.349043,0.718908,30,33,32
0.466557,0.346855,0.714403,29,32,32
0.468769,0.345891,0.712418,35,31,33
0.471621,0.345412,0.711430,29,31,32
-1.663429,0.865980,1.765718,5,2,3
-1.660452,0.868971,1.771817,5,3,3
-1.656019,0.871228,1.776420,6,4,5
-1.648700,0.871983,1.777959,8,6,5
-1.647084,0.875778,1.785696,8,5,6
-1.642581,0.878070,1.790370,6,3,4
-1.638054,0.880375,1.795070,5,4,3
-1.632073,0.881918,1.798216,6,4,2
-1.626070,0.883467,1.801373,8,5,3
-1.622900,0.886580,1.807722,7,5,3
-1.615424,0.887362,1.809316,7,5,3
-1.606516,0.887362,1.809316,7,5,3
-1.593393,0.885021,1.804542,9,6,4
-1.583116,0.884243,1.802957,8,5,4
-1.577011,0.885800,1.806131,7,6,3
-1.566740,0.885021,1.804542,6,5,5
-1.556487,0.884243,1.802957,6,5,4
-1.546252,0.883467,1.801373,6,5,3
-1.538734,0.884243,1.802957,6,5,6
-1.531203,0.885021,1.804542,5,7,5
-1.527693,0.888145,1.810913,7,6,4
-1.518778,0.888145,1.810913,7,6,3
-1.509862,0.888145,1.810913,7,6,6
-1.503600,0.889716,1.814115,7,4,6
-1.493349,0.888930,1.812513,6,6,6
-1.481807,0.887362,1.809316,7,7,6
-1.471602,0.886580,1.807722,7,5,6
-1.461414,0.885800,1.806131,8,7,6
-1.456368,0.888145,1.810913,8,6,5
-1.441093,0.884243,1.802957,8,5,4
-1.428451,0.881918,1.798216,7,7,5
-1.417114,0.880375,1.795070,8,6,4
-1.407045,0.879605,1.793500,6,5,6
-1.395775,0.878070,1.790370,6,5,6
-1.385751,0.877305,1.788810,9,6,6
-1.375745,0.876541,1.787251,10,4,5
-1.363383,0.874256,1.782593,8,6,4
-1.353431,0.873497,1.781046,8,6,6
-1.343496,0.872739,1.779501,7,7,6
-1.333578,0.871983,1.777959,8,6,5
-1.322533,0.870475,1.774883,5,3,3
-1.310394,0.868221,1.770289,5,4,3
-1.300557,0.867473,1.768763,5,5,6
-1.291848,0.867473,1.768763,6,5,5
-1.285356,0.868971,1.771817,5,5,3
-1.275532,0.868221,1.770289,6,4,5
-1.264634,0.866726,1.767239,5,6,3
-1.253773,0.865235,1.764200,8,5,5
-1.240820,0.862270,1.758153,9,7,6
-1.223775,0.856399,1.746183,8,7,7
-1.202893,0.847741,1.728530,8,9,8
-1.199436,0.851327,1.735842,10,9,6
-1.193920,0.853493,1.740258,8,8,9
-1.183345,0.852048,1.737311,9,8,8
-1.173797,0.851327,1.735842,10,9,8
-1.165251,0.851327,1.735842,10,9,6
-1.154751,0.849889,1.732909,8,7,7
-1.159935,0.860059,1.753645,9,6,5
-1.146402,0.856399,1.746183,8,6,6
-1.132025,0.852048,1.737311,8,6,6
-1.139880,0.864492,1.762684,7,6,7
-1.113034,0.850607,1.734374,11,8,8
-1.071876,0.825487,1.683154,13,10,7
-1.054936,0.818770,1.669459,11,11,9
-1.055303,0.825487,1.683154,12,11,11
-1.021963,0.812162,1.655984,14,12,12
-0.419474,0.353077,0.719917,178,192,217
-0.416807,0.353822,0.721436,150,159,193
-0.413546,0.354071,0.721944,219,218,224
-0.408841,0.353077,0.719917,248,250,255
-0.404729,0.352582,0.718908,249,248,255
-0.400909,0.352335,0.718405,236,242,255
-0.397650,0.352582,0.718908,222,227,242
-0.394664,0.353077,0.719917,170,189,208
-0.390571,0.352582,0.718908,147,153,181
-0.386761,0.352335,0.718405,203,208,212
-0.382956,0.352088,0.717902,225,222,234
-0.378891,0.351596,0.716899,207,219,234
-0.374838,0.351106,0.715898,214,215,217
-0.371572,0.351351,0.716398,209,210,221
-0.368818,0.352088,0.717902,158,180,201
-0.365539,0.352335,0.718405,137,153,178
-0.362765,0.353077,0.719917,192,197,201
-0.359725,0.353573,0.720929,199,205,217
-0.356426,0.353822,0.721436,201,209,222
-0.352874,0.353822,0.721436,200,210,218
-0.349568,0.354071,0.721944,199,203,210
-0.346258,0.354320,0.722452,151,168,198
-0.342701,0.354320,0.722452,153,162,188
-0.339144,0.354320,0.722452,197,200,216
-0.335824,0.354570,0.722961,204,203,220
-0.332264,0.354570,0.722961,205,211,230
-0.328937,0.354820,0.723471,209,212,221
-0.325375,0.354820,0.723471,200,199,220
-0.322040,0.355070,0.723982,149,166,194
-0.319152,0.355823,0.725518,156,165,188
-0.315134,0.355321,0.724493,187,195,210
-0.311347,0.355070,0.723982,185,194,217
-0.308000,0.355321,0.724493,198,198,221
-0.304433,0.355321,0.724493,197,199,220
-0.300866,0.355321,0.724493,186,193,216
-0.297300,0.355321,0.724493,152,171,195
-0.294356,0.356075,0.726031,168,183,201
-0.290782,0.356075,0.726031,189,193,209
-0.287819,0.356833,0.727576,186,193,212
-0.284236,0.356833,0.727576,193,198,225
-0.280455,0.356580,0.727060,201,208,233
-0.277072,0.356833,0.727576,196,203,229
-0.273684,0.357086,0.728092,168,183,213
-0.270292,0.357340,0.728610,178,185,200
-0.266515,0.357086,0.728092,187,188,208
-0.262931,0.357086,0.728092,182,189,213
-0.259346,0.357086,0.728092,190,194,215
-0.255761,0.357086,0.728092,189,194,220
-0.251641,0.356327,0.726546,181,191,209
-0.247713,0.355823,0.725518,160,172,198
-0.244141,0.355823,0.725518,162,175,192
-0.240399,0.355572,0.725005,171,186,205
-0.236830,0.355572,0.725005,170,184,209
-0.233425,0.355823,0.725518,175,180,210
-0.230016,0.356075,0.726031,171,182,206
-0.226602,0.356327,0.726546,167,176,201
-0.223183,0.356580,0.727060,148,165,184
-0.219915,0.357086,0.728092,159,172,195
-0.216792,0.357848,0.729646,163,171,200
-0.213049,0.357594,0.729127,167,172,204
-0.209459,0.357594,0.729127,170,176,202
-0.205869,0.357594,0.729127,160,169,199
-0.202279,0.357594,0.729127,154,169,192
-0.198690,0.357594,0.729127,153,167,187
-0.195100,0.357594,0.729127,162,175,199
-0.191239,0.357086,0.728092,169,177,201
-0.187521,0.356833,0.727576,161,178,196
-0.183939,0.356833,0.727576,158,167,194
-0.180357,0.356833,0.727576,154,162,181
-0.176649,0.356580,0.727060,153,161,184
-0.172825,0.356075,0.726031,148,163,186
-0.168892,0.355321,0.724493,154,161,189
-0.165208,0.355070,0.723982,161,172,196
-0.161644,0.355070,0.723982,165,173,205
-0.158303,0.355572,0.725005,166,176,202
-0.155172,0.356580,0.727060,166,177,209
-0.152024,0.357594,0.729127,156,165,190
-0.148645,0.358103,0.730165,146,155,175
-0.145154,0.358358,0.730685,154,161,178
-0.141556,0.358358,0.730685,149,156,180
-0.137665,0.357594,0.729127,147,155,180
-0.134171,0.357848,0.729646,148,153,174
-0.130764,0.358358,0.730685,147,157,175
-0.127348,0.358869,0.731728,138,146,164
-0.123658,0.358613,0.731206,142,149,169
-0.120058,0.358613,0.731206,146,149,173
-0.116375,0.358358,0.730685,150,157,175
-0.112537,0.357594,0.729127,149,154,180
-0.108870,0.357340,0.728610,145,154,180
-0.105283,0.357340,0.728610,142,153,169
-0.101551,0.356833,0.727576,141,145,159
-0.097831,0.356327,0.726546,139,145,165
-0.093987,0.355321,0.724493,139,144,168
-0.090293,0.354820,0.723471,139,147,169
-0.086731,0.354820,0.723471,139,140,156
-0.083346,0.355572,0.725005,133,139,155
-0.079946,0.356327,0.726546,129,136,156
-0.076423,0.356580,0.727060,128,136,157
-0.072843,0.356580,0.727060,125,131,156
-0.069362,0.357086,0.728092,111,116,134
-0.065965,0.358103,0.730165,92,100,106
-0.062503,0.358869,0.731728,79,80,94
-0.059069,0.359896,0.733821,60,67,74
-0.055496,0.360153,0.734347,58,57,65
-0.051955,0.360670,0.735399,51,54,58
-0.048369,0.360928,0.735927,48,46,53
-0.044714,0.360670,0.735399,41,41,44
-0.041064,0.360411,0.734873,35,37,37
-0.037500,0.360928,0.735927,33,33,35
-0.033950,0.361707,0.737514,30,28,32
-0.030319,0.361707,0.737514,27,26,26
-0.026669,0.361447,0.736984,26,25,24
-0.023007,0.360928,0.735927,22,22,23
-0.019384,0.360928,0.735927,20,20,21
-0.015761,0.360928,0.735927,19,20,18
-0.012129,0.360670,0.735399,17,17,15
-0.008514,0.360928,0.735927,16,15,14
-0.004898,0.361447,0.736984,12,14,13
-0.001270,0.361447,0.736984,10,11,10
0.002357,0.361188,0.736455,11,10,11
0.005983,0.361188,0.736455,11,11,10
0.009601,0.360928,0.735927,10,10,10
0.013225,0.360928,0.735927,11,8,11
0.016848,0.360928,0.735927,11,8,9
0.020442,0.360411,0.734873,9,8,8
0.024060,0.360411,0.734873,11,9,9
0.027638,0.359896,0.733821,9,9,8
0.031228,0.359639,0.733297,9,8,10
0.034789,0.359125,0.732250,9,8,8
0.038339,0.358613,0.731206,9,9,8
