x,y,z
-0.157861,0.119505,0.802457
-0.157855,0.121505,0.802456
-0.157850,0.123505,0.802454
-0.157844,0.125505,0.802453
-0.157839,0.127505,0.802452
-0.158125,0.133506,0.803401
-0.158119,0.135506,0.803399
-0.158114,0.137506,0.803398
-0.158108,0.139506,0.803397
-0.158103,0.141506,0.803395
-0.158097,0.143506,0.803394
-0.158092,0.145506,0.803393
-0.154171,-0.002510,0.796472
-0.154165,-0.000510,0.796471
-0.154446,0.007491,0.797419
-0.154441,0.009491,0.797417
-0.154435,0.011491,0.797416
-0.154430,0.013491,0.797415
-0.154424,0.015491,0.797413
-0.154419,0.017491,0.797412
-0.154413,0.019491,0.797411
-0.154402,0.023491,0.797408
-0.154672,0.035493,0.798353
-0.154666,0.037493,0.798352
-0.154661,0.039493,0.798351
-0.154655,0.041493,0.798349
-0.154650,0.043493,0.798348
-0.154644,0.045493,0.798347
-0.154639,0.047493,0.798345
-0.154920,0.055494,0.799293
-0.154914,0.057494,0.799292
-0.154908,0.059494,0.799290
-0.154903,0.061494,0.799289
-0.154897,0.063494,0.799288
-0.154892,0.065494,0.799286
-0.154886,0.067494,0.799285
-0.154881,0.069494,0.799284
-0.154875,0.071494,0.799282
-0.155162,0.077496,0.800232
-0.155156,0.079496,0.800230
-0.155151,0.081496,0.800229
-0.155145,0.083496,0.800228
-0.155140,0.085496,0.800226
-0.155134,0.087496,0.800225
-0.155129,0.089496,0.800224
-0.155123,0.091496,0.800222
-0.155421,0.093497,0.801174
-0.155410,0.097497,0.801171
-0.155404,0.099497,0.801170
-0.155398,0.101497,0.801169
-0.155393,0.103497,0.801167
-0.155387,0.105497,0.801166
-0.155685,0.107499,0.802118
-0.155376,0.109497,0.801163
-0.155674,0.111499,0.802115
-0.155668,0.113499,0.802114
-0.155663,0.115499,0.802112
-0.155657,0.117499,0.802111
-0.155652,0.119499,0.802110
-0.155646,0.121499,0.802108
-0.155641,0.123499,0.802107
-0.155635,0.125499,0.802106
-0.155630,0.127499,0.802104
-0.155624,0.129499,0.802103
-0.155905,0.137500,0.803051
-0.155899,0.139500,0.803050
-0.155894,0.141500,0.803048
-0.155888,0.143500,0.803047
-0.155883,0.145500,0.803046
-0.151962,-0.002517,0.796125
-0.151956,-0.000517,0.796124
-0.151951,0.001483,0.796123
-0.151945,0.003483,0.796121
-0.152204,0.019485,0.797064
-0.152199,0.021485,0.797062
-0.152193,0.023485,0.797061
-0.152187,0.025485,0.797060
-0.152182,0.027485,0.797058
-0.152176,0.029485,0.797057
-0.152171,0.031485,0.797056
-0.152441,0.043486,0.798001
-0.152435,0.045486,0.798000
-0.152430,0.047486,0.797998
-0.152424,0.049486,0.797997
-0.152419,0.051486,0.797996
-0.152413,0.053486,0.797994
-0.152683,0.065488,0.798939
-0.152677,0.067488,0.798938
-0.152672,0.069488,0.798937
-0.152936,0.083489,0.799880
-0.152931,0.085489,0.799879
-0.152925,0.087489,0.799878
-0.152920,0.089489,0.799876
-0.153189,0.101491,0.800822
-0.153184,0.103491,0.800820
-0.153178,0.105491,0.800819
-0.153454,0.115492,0.801765
-0.153448,0.117492,0.801764
-0.153443,0.119492,0.801763
-0.153437,0.121492,0.801761
-0.153432,0.123492,0.801760
-0.153426,0.125492,0.801759
-0.153713,0.131494,0.802708
-0.153707,0.133494,0.802706
-0.153702,0.135494,0.802705
-0.153696,0.137494,0.802704
-0.153691,0.139494,0.802702
-0.153685,0.141494,0.802701
-0.153674,0.145494,0.802698
-0.149747,-0.000523,0.795777
-0.149742,0.001477,0.795775
-0.149736,0.003477,0.795774
-0.149731,0.005477,0.795773
-0.149725,0.007477,0.795771
-0.149720,0.009477,0.795770
-0.149714,0.011477,0.795769
-0.149709,0.013477,0.795768
-0.149703,0.015477,0.795766
-0.149979,0.025479,0.796713
-0.149973,0.027479,0.796711
-0.149967,0.029479,0.796710
-0.149962,0.031479,0.796709
-0.149956,0.033479,0.796707
-0.149951,0.035479,0.796706
-0.149945,0.037479,0.796705
-0.150221,0.047480,0.797651
-0.150215,0.049480,0.797650
-0.150210,0.051480,0.797648
-0.150199,0.055480,0.797646
-0.150193,0.057480,0.797644
-0.150188,0.059480,0.797643
-0.150182,0.061480,0.797642
-0.150457,0.071481,0.798588
-0.150452,0.073481,0.798587
-0.150446,0.075481,0.798586
-0.150738,0.079483,0.799536
-0.150727,0.083483,0.799533
-0.150722,0.085483,0.799532
-0.150716,0.087483,0.799531
-0.150711,0.089483,0.799529
-0.151003,0.093484,0.800480
-0.150997,0.095484,0.800478
-0.150992,0.097484,0.800477
-0.150986,0.099484,0.800476
-0.150981,0.101484,0.800474
-0.150975,0.103484,0.800473
-0.150970,0.105484,0.800472
-0.150964,0.107484,0.800470
-0.151250,0.113486,0.801419
-0.151245,0.115486,0.801418
-0.151239,0.117486,0.801417
-0.151234,0.119486,0.801416
-0.151228,0.121486,0.801414
-0.151509,0.129487,0.802362
-0.151504,0.131487,0.802361
-0.151498,0.133487,0.802359
-0.151493,0.135487,0.802358
-0.151487,0.137487,0.802357
-0.151482,0.139487,0.802355
-0.151476,0.141487,0.802354
-0.147522,0.005471,0.795426
-0.147516,0.007471,0.795424
-0.147511,0.009471,0.795423
-0.147505,0.011471,0.795422
-0.147500,0.013471,0.795420
-0.147494,0.015471,0.795419
-0.147489,0.017471,0.795418
-0.147483,0.019471,0.795416
-0.147764,0.027472,0.796364
-0.147759,0.029472,0.796363
-0.147753,0.031472,0.796362
-0.147748,0.033472,0.796360
-0.147742,0.035472,0.796359
-0.147736,0.037472,0.796358
-0.147731,0.039472,0.796356
-0.147725,0.041472,0.796355
-0.147720,0.043472,0.796354
-0.147714,0.045472,0.796352
-0.148012,0.047474,0.797304
-0.148006,0.049474,0.797303
-0.148001,0.051474,0.797301
-0.147995,0.053474,0.797300
-0.147990,0.055474,0.797299
-0.147984,0.057474,0.797297
-0.147979,0.059474,0.797296
-0.147973,0.061474,0.797295
-0.147962,0.065474,0.797292
-0.148260,0.067475,0.798244
-0.148254,0.069475,0.798242
-0.148249,0.071475,0.798241
-0.148243,0.073475,0.798240
-0.148237,0.075475,0.798238
-0.148232,0.077475,0.798237
-0.148529,0.079477,0.799189
-0.148524,0.081477,0.799188
-0.148518,0.083477,0.799186
-0.148513,0.085477,0.799185
-0.148507,0.087477,0.799184
-0.148502,0.089477,0.799182
-0.148496,0.091477,0.799181
-0.148788,0.095478,0.800131
-0.148783,0.097478,0.800130
-0.148777,0.099478,0.800129
-0.148772,0.101478,0.800127
-0.148766,0.103478,0.800126
-0.149064,0.105480,0.801078
-0.149058,0.107480,0.801076
-0.149052,0.109480,0.801075
-0.149047,0.111480,0.801074
-0.149041,0.113480,0.801072
-0.149036,0.115480,0.801071
-0.149030,0.117480,0.801070
-0.149025,0.119480,0.801068
-0.149322,0.121481,0.802020
-0.149317,0.123481,0.802019
-0.149306,0.127481,0.802016
-0.149300,0.129481,0.802015
-0.149295,0.131481,0.802014
-0.149289,0.133481,0.802012
-0.149284,0.135481,0.802011
-0.149278,0.137481,0.802010
-0.149565,0.143482,0.802959
-0.149559,0.145482,0.802957
-0.145032,-0.002537,0.794131
-0.145027,-0.000537,0.794130
-0.145021,0.001463,0.794128
-0.145307,0.007464,0.795077
-0.145302,0.009464,0.795076
-0.145285,0.015464,0.795072
-0.145274,0.019464,0.795069
-0.145544,0.031466,0.796014
-0.145539,0.033466,0.796013
-0.145533,0.035466,0.796012
-0.145528,0.037466,0.796010
-0.145522,0.039466,0.796009
-0.145516,0.041466,0.796008
-0.145511,0.043466,0.796007
-0.145505,0.045466,0.796005
-0.145792,0.051467,0.796954
-0.145786,0.053467,0.796953
-0.145781,0.055467,0.796952
-0.145775,0.057467,0.796950
-0.145770,0.059467,0.796949
-0.145764,0.061467,0.796948
-0.146051,0.067469,0.797897
-0.146045,0.069469,0.797895
-0.146040,0.071469,0.797894
-0.146034,0.073469,0.797893
-0.146320,0.079470,0.798842
-0.146315,0.081470,0.798840
-0.146309,0.083470,0.798839
-0.146304,0.085470,0.798838
-0.146298,0.087470,0.798836
-0.146590,0.091472,0.799787
-0.146585,0.093472,0.799785
-0.146579,0.095472,0.799784
-0.146574,0.097472,0.799783
-0.146568,0.099472,0.799782
-0.146866,0.101473,0.800733
-0.146855,0.105473,0.800731
-0.146849,0.107473,0.800729
-0.146844,0.109473,0.800728
-0.146838,0.111473,0.800727
-0.146832,0.113473,0.800725
-0.147130,0.115475,0.801677
-0.147124,0.117475,0.801676
-0.147119,0.119475,0.801674
-0.147113,0.121475,0.801673
-0.147108,0.123475,0.801672
-0.147102,0.125475,0.801670
-0.147097,0.127475,0.801669
-0.147091,0.129475,0.801668
-0.147086,0.131475,0.801666
-0.147383,0.133476,0.802618
-0.147378,0.135476,0.802617
-0.147372,0.137476,0.802615
-0.147367,0.139476,0.802614
-0.147361,0.141476,0.802613
-0.147356,0.143476,0.802611
-0.147350,0.145476,0.802610
-0.142823,-0.002543,0.793784
-0.142818,-0.000543,0.793782
-0.142812,0.001457,0.793781
-0.142807,0.003457,0.793780
-0.142801,0.005457,0.793778
-0.143098,0.007458,0.794730
-0.142790,0.009457,0.793776
-0.143087,0.011458,0.794728
-0.143076,0.015458,0.794725
-0.143065,0.019458,0.794722
-0.143060,0.021458,0.794721
-0.143054,0.023458,0.794720
-0.143049,0.025458,0.794718
-0.143043,0.027458,0.794717
-0.143038,0.029458,0.794716
-0.143335,0.031460,0.795667
-0.143330,0.033460,0.795666
-0.143324,0.035460,0.795665
-0.143319,0.037460,0.795663
-0.143313,0.039460,0.795662
-0.143308,0.041460,0.795661
-0.143302,0.043460,0.795659
-0.143291,0.047460,0.795657
-0.143588,0.049461,0.796608
-0.143583,0.051461,0.796607
-0.143577,0.053461,0.796606
-0.143572,0.055461,0.796604
-0.143566,0.057461,0.796603
-0.143561,0.059461,0.796602
-0.143847,0.065463,0.797551
-0.143842,0.067463,0.797550
-0.143836,0.069463,0.797548
-0.143831,0.071463,0.797547
-0.144117,0.077464,0.798496
-0.144111,0.079464,0.798495
-0.144106,0.081464,0.798493
-0.144100,0.083464,0.798492
-0.144095,0.085464,0.798491
-0.144392,0.087465,0.799442
-0.144387,0.089465,0.799441
-0.144381,0.091465,0.799440
-0.144376,0.093465,0.799438
-0.144370,0.095465,0.799437
-0.144662,0.099467,0.800387
-0.144657,0.101467,0.800386
-0.144651,0.103467,0.800385
-0.144646,0.105467,0.800383
-0.144640,0.107467,0.800382
-0.144635,0.109467,0.800381
-0.144932,0.111468,0.801333
-0.144926,0.113468,0.801331
-0.144921,0.115468,0.801330
-0.144915,0.117468,0.801329
-0.144910,0.119468,0.801327
-0.145191,0.127470,0.802275
-0.145185,0.129470,0.802274
-0.145180,0.131470,0.802272
-0.145174,0.133470,0.802271
-0.145169,0.135470,0.802270
-0.145450,0.143471,0.803217
-0.145444,0.145471,0.803216
-0.140614,-0.002550,0.793437
-0.140609,-0.000550,0.793435
-0.140603,0.001450,0.793434
-0.140598,0.003450,0.793433
-0.140592,0.005450,0.793431
-0.140581,0.009450,0.793429
-0.140873,0.013452,0.794379
-0.140862,0.017452,0.794376
-0.140856,0.019452,0.794375
-0.140851,0.021452,0.794374
-0.140845,0.023452,0.794372
-0.140840,0.025452,0.794371
-0.140834,0.027452,0.794370
-0.141126,0.031453,0.795320
-0.141121,0.033453,0.795319
-0.141115,0.035453,0.795318
-0.141110,0.037453,0.795316
-0.141104,0.039453,0.795315
-0.141099,0.041453,0.795314
-0.141093,0.043453,0.795312
-0.141088,0.045453,0.795311
-0.141082,0.047453,0.795310
-0.141379,0.049455,0.796261
-0.141374,0.051455,0.796260
-0.141368,0.053455,0.796259
-0.141363,0.055455,0.796257
-0.141357,0.057455,0.796256
-0.141352,0.059455,0.796255
-0.141346,0.061455,0.796253
-0.141644,0.063456,0.797205
-0.141638,0.065456,0.797204
-0.141633,0.067456,0.797202
-0.141627,0.069456,0.797201
-0.141622,0.071456,0.797200
-0.141919,0.073458,0.798151
-0.141908,0.077458,0.798149
-0.141903,0.079458,0.798147
-0.141897,0.081458,0.798146
-0.142194,0.083459,0.799098
-0.142189,0.085459,0.799097
-0.142183,0.087459,0.799095
-0.142178,0.089459,0.799094
-0.142172,0.091459,0.799093
-0.142470,0.093461,0.800044
-0.142459,0.097461,0.800042
-0.142740,0.105462,0.800989
-0.142734,0.107462,0.800988
-0.142729,0.109462,0.800987
-0.142723,0.111462,0.800985
-0.142718,0.113462,0.800984
-0.143009,0.117464,0.801934
-0.143004,0.119464,0.801933
-0.142993,0.123464,0.801930
-0.142987,0.125464,0.801929
-0.143263,0.135465,0.802876
-0.143257,0.137465,0.802874
-0.143252,0.139465,0.802873
-0.143246,0.141465,0.802872
-0.138405,-0.002556,0.793090
-0.138394,0.001444,0.793087
-0.138389,0.003444,0.793086
-0.138383,0.005444,0.793084
-0.138378,0.007444,0.793083
-0.138653,0.017445,0.794029
-0.138647,0.019445,0.794028
-0.138642,0.021445,0.794027
-0.138636,0.023445,0.794025
-0.138631,0.025445,0.794024
-0.138912,0.033447,0.794972
-0.138906,0.035447,0.794970
-0.138901,0.037447,0.794969
-0.138895,0.039447,0.794968
-0.138890,0.041447,0.794966
-0.138884,0.043447,0.794965
-0.139159,0.053448,0.795912
-0.139154,0.055448,0.795910
-0.139435,0.063450,0.796858
-0.139429,0.065450,0.796857
-0.139424,0.067450,0.796855
-0.139705,0.075451,0.797803
-0.139699,0.077451,0.797802
-0.139985,0.083453,0.798751
-0.139980,0.085453,0.798749
-0.140266,0.091454,0.799698
-0.140261,0.093454,0.799697
-0.140542,0.101456,0.800645
-0.140536,0.103456,0.800644
-0.140531,0.105456,0.800642
-0.140525,0.107456,0.800641
-0.140812,0.113457,0.801590
-0.140806,0.115457,0.801589
-0.141087,0.123459,0.802536
-0.141081,0.125459,0.802535
-0.141076,0.127459,0.802534
-0.141070,0.129459,0.802532
-0.141351,0.137460,0.803480
-0.141340,0.141460,0.803477
-0.141335,0.143460,0.803476
-0.777589,-0.167461,2.809065
-0.778954,-0.113454,2.813795
-0.136163,0.009438,0.792735
-0.136444,0.017439,0.793682
-0.136438,0.019439,0.793681
-0.136433,0.021439,0.793680
-0.136427,0.023439,0.793678
-0.136697,0.035441,0.794623
-0.136692,0.037441,0.794622
-0.136686,0.039441,0.794621
-0.136681,0.041441,0.794619
-0.136675,0.043441,0.794618
-0.136962,0.049442,0.795567
-0.136956,0.051442,0.795566
-0.136950,0.053442,0.795564
-0.137231,0.061444,0.796512
-0.137226,0.063444,0.796511
-0.137788,0.079446,0.798406
-0.137782,0.081446,0.798405
-0.138614,0.109451,0.801246
-0.138900,0.115452,0.802195
-0.138889,0.119452,0.802192
-0.133971,0.003431,0.792391
-0.134235,0.017433,0.793335
-0.134224,0.021433,0.793332
-0.134207,0.027433,0.793329
-0.134488,0.035434,0.794276
-0.134483,0.037434,0.794275
-0.134472,0.041434,0.794272
-0.134753,0.049436,0.795220
-0.134747,0.051436,0.795219
-0.135039,0.055437,0.796169
-0.135033,0.057437,0.796168
-0.135314,0.065439,0.797115
-0.135309,0.067439,0.797114
-0.135303,0.069439,0.797113
-0.136151,0.091443,0.799957
-0.136146,0.093443,0.799956
-0.136708,0.109446,0.801851
-0.136977,0.121447,0.802796
-0.137253,0.131449,0.803743
-0.137247,0.133449,0.803742
-0.131762,0.003425,0.792044
-0.132015,0.021426,0.792985
-0.132279,0.035428,0.793929
-0.132268,0.039428,0.793926
-0.132825,0.057431,0.795821
-0.133105,0.065432,0.796768
-0.133386,0.073434,0.797716
-0.133953,0.087437,0.799613
-0.134515,0.103440,0.801508
-0.134802,0.109441,0.802457
-0.134796,0.111441,0.802456
-0.135077,0.119443,0.803404
-0.135071,0.121443,0.803402
-0.135341,0.133444,0.804347
-0.129558,0.001419,0.791698
-0.129823,0.015420,0.792642
-0.129817,0.017420,0.792641
-0.129812,0.019420,0.792640
-0.130632,0.051425,0.795477
-0.130627,0.053425,0.795476
-0.131761,0.081430,0.799270
-0.132323,0.097433,0.801165
-0.133441,0.131439,0.804955
-0.127872,0.031415,0.793238
-0.129563,0.077424,0.798925
-0.129850,0.083426,0.799874
-0.130130,0.091427,0.800822
-0.131259,0.121433,0.804614
-0.131254,0.123433,0.804613
-0.131535,0.131434,0.805561
-0.131518,0.137434,0.805557
-0.125151,-0.002594,0.791007
-0.125939,0.041410,0.793837
-0.126793,0.061415,0.796683
-0.127079,0.067416,0.797632
-0.127073,0.069416,0.797630
-0.127646,0.081419,0.799528
-0.127938,0.085421,0.800479
-0.128224,0.091422,0.801428
-0.128505,0.099424,0.802376
-0.128792,0.105425,0.803325
-0.129078,0.111427,0.804274
-0.129073,0.113427,0.804272
-0.129353,0.121428,0.805220
-0.129342,0.125428,0.805217
-0.129640,0.127429,0.806169
-0.129634,0.129429,0.806168
-0.129629,0.131429,0.806166
-0.129623,0.133429,0.806165
-0.129618,0.135429,0.806164
-0.129607,0.139429,0.806161
-0.122943,-0.002600,0.790660
-0.123207,0.011401,0.791604
-0.123201,0.013401,0.791602
-0.123741,0.037404,0.793492
-0.124016,0.047406,0.794439
-0.125173,0.067411,0.798238
-0.125167,0.069411,0.798236
-0.125454,0.075413,0.799185
-0.125740,0.081414,0.800134
-0.126032,0.085416,0.801085
-0.126027,0.087416,0.801083
-0.126021,0.089416,0.801082
-0.126318,0.091417,0.802034
-0.126610,0.095419,0.802984
-0.126605,0.097419,0.802983
-0.126897,0.101420,0.803933
-0.126891,0.103420,0.803932
-0.126886,0.105420,0.803931
-0.126880,0.107420,0.803929
-0.127178,0.109422,0.804881
-0.127172,0.111422,0.804880
-0.127167,0.113422,0.804878
-0.127458,0.117423,0.805829
-0.127453,0.119423,0.805827
-0.127447,0.121423,0.805826
-0.127442,0.123423,0.805825
-0.127436,0.125423,0.805823
-0.127734,0.127425,0.806775
-0.127728,0.129425,0.806774
-0.127723,0.131425,0.806772
-0.127717,0.133425,0.806771
-0.127712,0.135425,0.806770
-0.127998,0.141426,0.807719
-0.127987,0.145426,0.807716
-0.120734,-0.002607,0.790313
-0.121025,0.001395,0.791263
-0.121009,0.007395,0.791259
-0.121003,0.009395,0.791258
-0.120998,0.011395,0.791256
-0.121290,0.015396,0.792207
-0.121279,0.019396,0.792204
-0.121273,0.021396,0.792203
-0.121268,0.023396,0.792202
-0.121538,0.035398,0.793147
-0.121824,0.041399,0.794096
-0.121818,0.043399,0.794094
-0.122105,0.049401,0.795043
-0.122099,0.051401,0.795042
-0.122397,0.053402,0.795994
-0.122391,0.055402,0.795992
-0.122386,0.057402,0.795991
-0.122678,0.061404,0.796941
-0.122969,0.065405,0.797892
-0.122964,0.067405,0.797890
-0.123256,0.071407,0.798841
-0.123548,0.075408,0.799791
-0.123542,0.077408,0.799790
-0.123840,0.079409,0.800742
-0.123834,0.081409,0.800740
-0.124126,0.085411,0.801691
-0.124121,0.087411,0.801689
-0.124412,0.091412,0.802640
-0.124407,0.093412,0.802638
-0.124699,0.097414,0.803589
-0.124693,0.099414,0.803587
-0.124991,0.101415,0.804539
-0.124985,0.103415,0.804538
-0.124980,0.105415,0.804536
-0.125277,0.107417,0.805488
-0.125272,0.109417,0.805487
-0.125266,0.111417,0.805485
-0.125261,0.113417,0.805484
-0.125558,0.115418,0.806436
-0.125552,0.117418,0.806435
-0.125547,0.119418,0.806433
-0.125541,0.121418,0.806432
-0.125833,0.125420,0.807382
-0.125828,0.127420,0.807381
-0.125822,0.129420,0.807380
-0.125817,0.131420,0.807378
-0.125811,0.133420,0.807377
-0.126103,0.137421,0.808327
-0.126098,0.139421,0.808326
-0.126092,0.141421,0.808325
-0.126087,0.143421,0.808323
-0.126081,0.145421,0.808322
-0.118828,-0.002611,0.790919
-0.118817,0.001389,0.790916
-0.118811,0.003389,0.790915
-0.118805,0.005389,0.790913
-0.118794,0.009389,0.790911
-0.119086,0.013390,0.791861
-0.119081,0.015390,0.791860
-0.119075,0.017390,0.791858
-0.119070,0.019390,0.791857
-0.119064,0.021390,0.791856
-0.119059,0.023390,0.791854
-0.119351,0.027391,0.792805
-0.119340,0.031391,0.792802
-0.119334,0.033391,0.792801
-0.119329,0.035391,0.792799
-0.119626,0.037393,0.793751
-0.119620,0.039393,0.793750
-0.119615,0.041393,0.793748
-0.119907,0.045394,0.794699
-0.119901,0.047394,0.794698
-0.119896,0.049394,0.794696
-0.120193,0.051396,0.795648
-0.120188,0.053396,0.795647
-0.120485,0.055397,0.796598
-0.120480,0.057397,0.796597
-0.120474,0.059397,0.796596
-0.120772,0.061399,0.797547
-0.120766,0.063399,0.797546
-0.121063,0.065400,0.798498
-0.121058,0.067400,0.798496
-0.121350,0.071402,0.799447
-0.121344,0.073402,0.799445
-0.121642,0.075403,0.800397
-0.121636,0.077403,0.800396
-0.121934,0.079405,0.801347
-0.121928,0.081405,0.801346
-0.121923,0.083405,0.801345
-0.122220,0.085406,0.802297
-0.122215,0.087406,0.802295
-0.122209,0.089406,0.802294
-0.122506,0.091408,0.803246
-0.122501,0.093408,0.803244
-0.122798,0.095409,0.804196
-0.122793,0.097409,0.804195
-0.123085,0.101411,0.805145
-0.123079,0.103411,0.805144
-0.123074,0.105411,0.805142
-0.123371,0.107412,0.806094
-0.123366,0.109412,0.806093
-0.123360,0.111412,0.806091
-0.123658,0.113413,0.807043
-0.123652,0.115413,0.807042
-0.123646,0.117413,0.807040
-0.123641,0.119413,0.807039
-0.123933,0.123415,0.807989
-0.123927,0.125415,0.807988
-0.123922,0.127415,0.807987
-0.123916,0.129415,0.807985
-0.124208,0.133416,0.808936
-0.124203,0.135416,0.808935
-0.124197,0.137416,0.808933
-0.124192,0.139416,0.808932
-0.124186,0.141416,0.808931
-0.124181,0.143416,0.808929
-0.124175,0.145416,0.808928
-0.116619,-0.002618,0.790571
-0.116613,-0.000618,0.790570
-0.116608,0.001382,0.790569
-0.116602,0.003382,0.790568
-0.116597,0.005382,0.790566
-0.116591,0.007382,0.790565
-0.116888,0.009384,0.791517
-0.116883,0.011384,0.791515
-0.116877,0.013384,0.791514
-0.116872,0.015384,0.791513
-0.116866,0.017384,0.791511
-0.117153,0.023385,0.792460
-0.117147,0.025385,0.792459
-0.117142,0.027385,0.792458
-0.117136,0.029385,0.792456
-0.117131,0.031385,0.792455
-0.117428,0.033387,0.793407
-0.117423,0.035387,0.793405
-0.117417,0.037387,0.793404
-0.117709,0.041388,0.794354
-0.117703,0.043388,0.794353
-0.117698,0.045388,0.794352
-0.117995,0.047390,0.795303
-0.117990,0.049390,0.795302
-0.117984,0.051390,0.795301
-0.118282,0.053391,0.796252
-0.118276,0.055391,0.796251
-0.118574,0.057392,0.797203
-0.118568,0.059392,0.797202
-0.118563,0.061392,0.797200
-0.118860,0.063394,0.798152
-0.118855,0.065394,0.798151
-0.119152,0.067395,0.799102
-0.119146,0.069395,0.799101
-0.119444,0.071397,0.800053
-0.119438,0.073397,0.800051
-0.119433,0.075397,0.800050
-0.119730,0.077398,0.801002
-0.119725,0.079398,0.801000
-0.120022,0.081400,0.801952
-0.120017,0.083400,0.801951
-0.120314,0.085401,0.802902
-0.120309,0.087401,0.802901
-0.120303,0.089401,0.802900
-0.120600,0.091403,0.803851
-0.120595,0.093403,0.803850
-0.120892,0.095404,0.804802
-0.120887,0.097404,0.804801
-0.121179,0.101406,0.805751
-0.121173,0.103406,0.805750
-0.121471,0.105407,0.806701
-0.121465,0.107407,0.806700
-0.121460,0.109407,0.806699
-0.121752,0.113409,0.807649
-0.121746,0.115409,0.807648
-0.121740,0.117409,0.807646
-0.122032,0.121410,0.808597
-0.122027,0.123410,0.808595
-0.122021,0.125410,0.808594
-0.122302,0.133412,0.809542
-0.122297,0.135412,0.809540
-0.122291,0.137412,0.809539
-0.122286,0.139412,0.809538
-0.122280,0.141411,0.809537
-0.114410,-0.002624,0.790224
-0.114404,-0.000624,0.790223
-0.114399,0.001376,0.790222
-0.114696,0.003377,0.791173
-0.114691,0.005377,0.791172
-0.114685,0.007377,0.791171
-0.114680,0.009377,0.791169
-0.114674,0.011377,0.791168
-0.114668,0.013377,0.791167
-0.114663,0.015377,0.791165
-0.114955,0.019379,0.792116
-0.114949,0.021379,0.792114
-0.114944,0.023379,0.792113
-0.114938,0.025379,0.792112
-0.115230,0.029380,0.793062
-0.115225,0.031380,0.793061
-0.115219,0.033380,0.793060
-0.115214,0.035380,0.793058
-0.115506,0.039382,0.794009
-0.115500,0.041382,0.794007
-0.115792,0.045383,0.794958
-0.116078,0.051385,0.795907
-0.116370,0.055386,0.796857
-0.116662,0.059388,0.797807
-0.116657,0.061388,0.797806
-0.116949,0.065389,0.798756
-0.117240,0.069391,0.799707
-0.117532,0.073392,0.800657
-0.117824,0.077393,0.801608
-0.117819,0.079393,0.801606
-0.118116,0.081395,0.802558
-0.118408,0.085396,0.803508
-0.118403,0.087396,0.803507
-0.118694,0.091398,0.804457
-0.118986,0.095399,0.805408
-0.118981,0.097399,0.805406
-0.119278,0.099401,0.806358
-0.119273,0.101401,0.806357
-0.119267,0.103401,0.806355
-0.119559,0.107402,0.807306
-0.119851,0.111404,0.808256
-0.119846,0.113404,0.808255
-0.120132,0.119405,0.809204
-0.120126,0.121405,0.809203
-0.120121,0.123405,0.809201
-0.120413,0.127407,0.810152
-0.120407,0.129407,0.810150
-0.120402,0.131407,0.810149
-0.120396,0.133407,0.810148
-0.120391,0.135407,0.810146
-0.120683,0.139408,0.811097
-0.120672,0.143408,0.811094
-0.120666,0.145408,0.811093
-0.112487,0.003371,0.790826
-0.112482,0.005371,0.790825
-0.112476,0.007371,0.790824
-0.112757,0.015372,0.791771
-0.112751,0.017372,0.791770
-0.112746,0.019372,0.791769
-0.112740,0.021372,0.791767
-0.113032,0.025374,0.792718
-0.113027,0.027374,0.792716
-0.113021,0.029374,0.792715
-0.113016,0.031374,0.792714
-0.113010,0.033374,0.792712
-0.113308,0.035375,0.793664
-0.113302,0.037375,0.793663
-0.113297,0.039375,0.793662
-0.113588,0.043377,0.794612
-0.113880,0.047378,0.795562
-0.114167,0.053380,0.796511
-0.114459,0.057381,0.797462
-0.114751,0.061383,0.798412
-0.115043,0.065384,0.799362
-0.115334,0.069386,0.800313
-0.115626,0.073387,0.801263
-0.115918,0.077389,0.802213
-0.116210,0.081390,0.803164
-0.116205,0.083390,0.803163
-0.116502,0.085392,0.804114
-0.116497,0.087392,0.804113
-0.116788,0.091393,0.805063
-0.117080,0.095394,0.806014
-0.117372,0.099396,0.806964
-0.117367,0.101396,0.806963
-0.117664,0.103397,0.807914
-0.117659,0.105397,0.807913
-0.117653,0.107397,0.807912
-0.117951,0.109399,0.808863
-0.117945,0.111399,0.808862
-0.118237,0.115400,0.809812
-0.118231,0.117400,0.809811
-0.118226,0.119400,0.809810
-0.118518,0.123402,0.810760
-0.118512,0.125402,0.810759
-0.118507,0.127402,0.810758
-0.118501,0.129402,0.810756
-0.118788,0.135403,0.811705
-0.118782,0.137403,0.811704
-0.118777,0.139403,0.811703
-0.118771,0.141403,0.811701
-0.118766,0.143403,0.811700
-0.118760,0.145403,0.811699
-0.110295,-0.002635,0.790483
-0.110289,-0.000635,0.790482
-0.110284,0.001365,0.790480
-0.110278,0.003365,0.790479
-0.110273,0.005365,0.790478
-0.110565,0.009366,0.791428
-0.110554,0.013366,0.791426
-0.110548,0.015366,0.791424
-0.110829,0.023368,0.792372
-0.110823,0.025368,0.792371
-0.110818,0.027368,0.792369
-0.111110,0.031369,0.793320
-0.111104,0.033369,0.793318
-0.111391,0.039371,0.794267
-0.111385,0.041371,0.794266
-0.111682,0.043372,0.795218
-0.111677,0.045372,0.795216
-0.111969,0.049373,0.796167
-0.111963,0.051373,0.796166
-0.112261,0.053375,0.797117
-0.112255,0.055375,0.797116
-0.112553,0.057376,0.798068
-0.112547,0.059376,0.798066
