x,y,z
-0.148088,0.025653,1.068037
-0.148082,0.027653,1.068036
-0.147774,0.029651,1.067081
-0.148071,0.031653,1.068033
-0.148369,0.033654,1.068985
-0.148666,0.035656,1.069936
-0.149266,0.037658,1.071841
-0.149867,0.039661,1.073746
-0.153794,0.043680,1.086132
-0.154394,0.045683,1.088037
-0.154389,0.047683,1.088036
-0.154686,0.049685,1.088987
-0.154681,0.051685,1.088986
-0.154675,0.053685,1.088985
-0.154670,0.055685,1.088983
-0.154664,0.057685,1.088982
-0.154356,0.059683,1.088028
-0.154350,0.061683,1.088026
-0.154345,0.063683,1.088025
-0.154642,0.065685,1.088977
-0.154940,0.067686,1.089929
-0.155843,0.069691,1.092786
-0.159770,0.073710,1.105173
-0.160371,0.075713,1.107077
-0.160662,0.079714,1.108028
-0.160348,0.083713,1.107072
-0.160343,0.085713,1.107071
-0.160337,0.087713,1.107069
-0.160332,0.089713,1.107068
-0.160326,0.091713,1.107067
-0.160018,0.093711,1.106112
-0.160012,0.095711,1.106111
-0.160007,0.097711,1.106110
-0.160001,0.099711,1.106108
-0.159996,0.101711,1.106107
-0.159687,0.103710,1.105153
-0.159682,0.105710,1.105152
-0.159373,0.107708,1.104197
-0.159368,0.109708,1.104196
-0.158756,0.111705,1.102288
-0.158448,0.113704,1.101334
-0.158140,0.115702,1.100380
-0.157831,0.117701,1.099426
-0.157523,0.119700,1.098471
-0.156911,0.121697,1.096564
-0.156603,0.123695,1.095610
-0.156294,0.125694,1.094655
-0.155986,0.127692,1.093701
-0.155980,0.129692,1.093700
-0.155975,0.131692,1.093698
-0.155666,0.133691,1.092744
-0.155661,0.135691,1.092743
-0.155655,0.137691,1.092741
-0.155650,0.139691,1.092740
-0.155644,0.141691,1.092739
-0.155639,0.143691,1.092737
-0.155633,0.145691,1.092736
-0.155628,0.147691,1.092735
-0.157442,-0.212301,1.102156
-0.157436,-0.210301,1.102154
-0.157431,-0.208301,1.102153
-0.157723,-0.204299,1.103103
-0.157712,-0.200299,1.103101
-0.157701,-0.196299,1.103098
-0.157993,-0.192298,1.104048
-0.157987,-0.190298,1.104047
-0.157981,-0.188298,1.104046
-0.152192,-0.176326,1.085931
-0.152187,-0.174326,1.085929
-0.151834,-0.156327,1.084964
-0.146656,-0.146352,1.068757
-0.146034,-0.140355,1.066847
-0.146612,-0.130352,1.068746
-0.147213,-0.128349,1.070651
-0.151443,-0.124329,1.083990
-0.151740,-0.122327,1.084942
-0.152038,-0.120326,1.085894
-0.152032,-0.118326,1.085892
-0.152027,-0.116326,1.085891
-0.152021,-0.114326,1.085890
-0.152016,-0.112326,1.085888
-0.152010,-0.110326,1.085887
-0.152005,-0.108326,1.085886
-0.151696,-0.106327,1.084931
-0.151691,-0.104327,1.084930
-0.151988,-0.102326,1.085882
-0.152285,-0.100324,1.086833
-0.153189,-0.098320,1.089691
-0.155607,-0.096308,1.097314
-0.157116,-0.094301,1.102077
-0.157716,-0.092298,1.103982
-0.157711,-0.090298,1.103981
-0.157705,-0.088298,1.103980
-0.157700,-0.086298,1.103978
-0.157694,-0.084298,1.103977
-0.157689,-0.082298,1.103976
-0.157380,-0.080299,1.103021
-0.157678,-0.078298,1.103973
-0.157369,-0.076299,1.103019
-0.157364,-0.074299,1.103017
-0.157358,-0.072299,1.103016
-0.157353,-0.070299,1.103015
-0.157044,-0.068301,1.102060
-0.157039,-0.066301,1.102059
-0.157033,-0.064301,1.102058
-0.157028,-0.062301,1.102056
-0.156719,-0.060302,1.101102
-0.156411,-0.058304,1.100148
-0.156102,-0.056305,1.099193
-0.155794,-0.054307,1.098239
-0.155485,-0.052308,1.097285
-0.155177,-0.050310,1.096330
-0.154566,-0.048313,1.094423
-0.154257,-0.046314,1.093469
-0.153949,-0.044316,1.092514
-0.153640,-0.042317,1.091560
-0.153332,-0.040319,1.090606
-0.153326,-0.038319,1.090604
-0.153321,-0.036319,1.090603
-0.153012,-0.034320,1.089649
-0.153007,-0.032320,1.089647
-0.153001,-0.030320,1.089646
-0.152996,-0.028320,1.089645
-0.152990,-0.026320,1.089643
-0.152985,-0.024320,1.089642
-0.152979,-0.022320,1.089641
-0.152671,-0.020321,1.088686
-0.152665,-0.018321,1.088685
-0.152660,-0.016321,1.088684
-0.152654,-0.014321,1.088683
-0.152648,-0.012321,1.088681
-0.152340,-0.010323,1.087727
-0.152032,-0.008324,1.086773
-0.152026,-0.006324,1.086771
-0.101125,-0.004571,0.926664
-0.152015,-0.002324,1.086769
-0.152009,-0.000324,1.086767
-0.152004,0.001676,1.086766
-0.151998,0.003676,1.086765
-0.151993,0.005676,1.086763
-0.151987,0.007676,1.086762
-0.151982,0.009676,1.086761
-0.151673,0.011674,1.085806
-0.151668,0.013674,1.085805
-0.146804,0.019651,1.070553
-0.146193,0.021648,1.068645
-0.145884,0.023646,1.067691
-0.145879,0.025646,1.067690
-0.145570,0.027645,1.066736
-0.145868,0.029646,1.067687
-0.145862,0.031646,1.067686
-0.146160,0.033648,1.068638
-0.146457,0.035649,1.069589
-0.146754,0.037651,1.070541
-0.147658,0.039655,1.073399
-0.151585,0.043674,1.085785
-0.152185,0.045677,1.087690
-0.152180,0.047677,1.087689
-0.152174,0.049677,1.087687
-0.152472,0.051679,1.088639
-0.152466,0.053679,1.088638
-0.152461,0.055679,1.088636
-0.152455,0.057679,1.088635
-0.152147,0.059677,1.087681
-0.152141,0.061677,1.087679
-0.152136,0.063677,1.087678
-0.152433,0.065679,1.088630
-0.152731,0.067680,1.089581
-0.153634,0.069684,1.092439
-0.156052,0.071696,1.100062
-0.157561,0.073703,1.104825
-0.158162,0.075706,1.106730
-0.158156,0.077706,1.106729
-0.158151,0.079706,1.106728
-0.158145,0.081706,1.106726
-0.158140,0.083706,1.106725
-0.158134,0.085706,1.106724
-0.158128,0.087706,1.106722
-0.157820,0.089705,1.105768
-0.157815,0.091705,1.105767
-0.157809,0.093705,1.105765
-0.157803,0.095705,1.105764
-0.157798,0.097705,1.105763
-0.157489,0.099703,1.104808
-0.157484,0.101703,1.104807
-0.157781,0.103705,1.105759
-0.157473,0.105703,1.104804
-0.157164,0.107702,1.103850
-0.156856,0.109701,1.102896
-0.156548,0.111699,1.101941
-0.156239,0.113698,1.100987
-0.155931,0.115696,1.100033
-0.155319,0.117693,1.098125
-0.155314,0.119693,1.098124
-0.154702,0.121690,1.096217
-0.154394,0.123689,1.095262
-0.154085,0.125687,1.094308
-0.153777,0.127686,1.093354
-0.153468,0.129684,1.092399
-0.153463,0.131684,1.092398
-0.153457,0.133684,1.092397
-0.153452,0.135684,1.092395
-0.153446,0.137684,1.092394
-0.153435,0.141684,1.092391
-0.153127,0.143683,1.091437
-0.153424,0.145684,1.092389
-0.153105,0.151683,1.091432
-0.152785,0.157681,1.090475
-0.154930,-0.212309,1.100855
-0.154924,-0.210309,1.100854
-0.155222,-0.208307,1.101806
-0.155216,-0.206307,1.101804
-0.155211,-0.204307,1.101803
-0.155508,-0.202306,1.102755
-0.155200,-0.200307,1.101800
-0.155497,-0.198306,1.102752
-0.155492,-0.196306,1.102751
-0.155486,-0.194306,1.102750
-0.155784,-0.192304,1.103701
-0.155475,-0.190306,1.102747
-0.155773,-0.188304,1.103699
-0.149983,-0.176332,1.085583
-0.149675,-0.174334,1.084629
-0.149950,-0.164332,1.085576
-0.149934,-0.158332,1.085572
-0.149625,-0.156334,1.084617
-0.144756,-0.148357,1.069364
-0.143825,-0.140361,1.066499
-0.144403,-0.130359,1.068399
-0.145004,-0.128356,1.070304
-0.147422,-0.126344,1.077926
-0.148931,-0.124337,1.082690
-0.149531,-0.122334,1.084595
-0.149829,-0.120332,1.085546
-0.149823,-0.118332,1.085545
-0.149818,-0.116332,1.085544
-0.149812,-0.114332,1.085542
-0.150110,-0.112331,1.086494
-0.150104,-0.110331,1.086493
-0.149493,-0.108334,1.084586
-0.149487,-0.106334,1.084584
-0.149482,-0.104334,1.084583
-0.149779,-0.102332,1.085535
-0.150379,-0.100329,1.087439
-0.151283,-0.098325,1.090297
-0.153095,-0.096316,1.096014
-0.154604,-0.094309,1.100777
-0.155205,-0.092306,1.102682
-0.155502,-0.090304,1.103634
-0.155497,-0.088304,1.103632
-0.155491,-0.086304,1.103631
-0.155485,-0.084304,1.103630
-0.155177,-0.082306,1.102676
-0.155171,-0.080306,1.102674
-0.155166,-0.078306,1.102673
-0.155160,-0.076306,1.102672
-0.155155,-0.074306,1.102670
-0.155149,-0.072306,1.102669
-0.154841,-0.070307,1.101715
-0.154835,-0.068307,1.101713
-0.154830,-0.066307,1.101712
-0.154824,-0.064307,1.101711
-0.154516,-0.062309,1.100756
-0.154510,-0.060309,1.100755
-0.154202,-0.058310,1.099801
-0.153893,-0.056312,1.098846
-0.153282,-0.054315,1.096939
-0.152974,-0.052316,1.095985
-0.152665,-0.050318,1.095030
-0.152357,-0.048319,1.094076
-0.151745,-0.046322,1.092169
-0.151740,-0.044322,1.092167
-0.151128,-0.042325,1.090260
-0.151123,-0.040325,1.090259
-0.151117,-0.038325,1.090257
-0.151112,-0.036325,1.090256
-0.150803,-0.034326,1.089302
-0.150798,-0.032326,1.089300
-0.150489,-0.030328,1.088346
-0.150787,-0.028326,1.089298
-0.150781,-0.026326,1.089296
-0.150473,-0.024328,1.088342
-0.150770,-0.022326,1.089294
-0.150462,-0.020328,1.088339
-0.150456,-0.018328,1.088338
-0.150451,-0.016328,1.088337
-0.150142,-0.014329,1.087382
-0.150137,-0.012329,1.087381
-0.150131,-0.010329,1.087380
-0.149823,-0.008331,1.086425
-0.149514,-0.006332,1.085471
-0.149509,-0.004332,1.085470
-0.149503,-0.002332,1.085468
-0.149801,-0.000331,1.086420
-0.149795,0.001669,1.086419
-0.150092,0.003671,1.087371
-0.149784,0.005669,1.086416
-0.149778,0.007669,1.086415
-0.149470,0.009668,1.085461
-0.149767,0.011669,1.086412
-0.149156,0.013666,1.084505
-0.148545,0.015663,1.082597
-0.144595,0.019644,1.070206
-0.143984,0.021641,1.068298
-0.143675,0.023640,1.067344
-0.143670,0.025640,1.067343
-0.143361,0.027639,1.066388
-0.143356,0.029639,1.066387
-0.143653,0.031640,1.067339
-0.143951,0.033641,1.068290
-0.144248,0.035643,1.069242
-0.144545,0.037644,1.070194
-0.145449,0.039649,1.073052
-0.147564,0.041659,1.079721
-0.149376,0.043668,1.085438
-0.149674,0.045669,1.086390
-0.149668,0.047669,1.086388
-0.149965,0.049671,1.087340
-0.149960,0.051671,1.087339
-0.149954,0.053671,1.087337
-0.149949,0.055671,1.087336
-0.149943,0.057671,1.087335
-0.149938,0.059671,1.087334
-0.149932,0.061671,1.087332
-0.149927,0.063671,1.087331
-0.149921,0.065671,1.087330
-0.150522,0.067674,1.089234
-0.151425,0.069678,1.092092
-0.153540,0.071688,1.098762
-0.155352,0.073697,1.104478
-0.155650,0.075699,1.105430
-0.155947,0.077700,1.106382
-0.155942,0.079700,1.106380
-0.155936,0.081700,1.106379
-0.155931,0.083700,1.106378
-0.155925,0.085700,1.106377
-0.155920,0.087700,1.106375
-0.155611,0.089699,1.105421
-0.155606,0.091699,1.105420
-0.155600,0.093699,1.105418
-0.155292,0.095697,1.104464
-0.155589,0.097699,1.105416
-0.155281,0.099697,1.104461
-0.155275,0.101697,1.104460
-0.155269,0.103697,1.104459
-0.155264,0.105697,1.104457
-0.154955,0.107696,1.103503
-0.154647,0.109694,1.102549
-0.154339,0.111693,1.101594
-0.153727,0.113690,1.099687
-0.153419,0.115688,1.098733
-0.153110,0.117687,1.097778
-0.152802,0.119685,1.096824
-0.152493,0.121684,1.095870
-0.152185,0.123682,1.094915
-0.151573,0.125680,1.093008
-0.151568,0.127680,1.093007
-0.151259,0.129678,1.092052
-0.151254,0.131678,1.092051
-0.151248,0.133678,1.092050
-0.151243,0.135678,1.092048
-0.151237,0.137678,1.092047
-0.151232,0.139678,1.092046
-0.151226,0.141678,1.092044
-0.151221,0.143678,1.092043
-0.150912,0.145677,1.091089
-0.150901,0.149677,1.091086
-0.150896,0.151677,1.091085
-0.150890,0.153677,1.091083
-0.153024,-0.212314,1.101461
-0.153018,-0.210314,1.101460
-0.153013,-0.208314,1.101459
-0.153007,-0.206314,1.101457
-0.153002,-0.204314,1.101456
-0.153299,-0.202312,1.102408
-0.153294,-0.200312,1.102406
-0.153283,-0.196312,1.102404
-0.153580,-0.194311,1.103355
-0.153272,-0.192312,1.102401
-0.153569,-0.190311,1.103353
-0.147774,-0.176338,1.085236
-0.147466,-0.174340,1.084282
-0.147725,-0.158339,1.085224
-0.147416,-0.156340,1.084270
-0.142194,-0.130365,1.068052
-0.142795,-0.128362,1.069956
-0.144910,-0.126352,1.076626
-0.146722,-0.124343,1.082343
-0.147322,-0.122340,1.084248
-0.147620,-0.120338,1.085199
-0.147614,-0.118339,1.085198
-0.147609,-0.116338,1.085197
-0.147603,-0.114339,1.085195
-0.147598,-0.112338,1.085194
-0.147592,-0.110339,1.085193
-0.147587,-0.108338,1.085191
-0.147278,-0.106340,1.084237
-0.147273,-0.104340,1.084236
-0.147570,-0.102339,1.085187
-0.147868,-0.100337,1.086139
-0.148771,-0.098333,1.088997
-0.151189,-0.096321,1.096620
-0.152698,-0.094314,1.101383
-0.152996,-0.092312,1.102335
-0.153293,-0.090311,1.103287
-0.153288,-0.088311,1.103285
-0.153282,-0.086311,1.103284
-0.153277,-0.084311,1.103283
-0.152968,-0.082312,1.102328
-0.152963,-0.080312,1.102327
-0.152957,-0.078312,1.102326
-0.152951,-0.076312,1.102324
-0.152946,-0.074312,1.102323
-0.152637,-0.072314,1.101369
-0.152632,-0.070314,1.101367
-0.152626,-0.068314,1.101366
-0.152621,-0.066314,1.101365
-0.152615,-0.064314,1.101364
-0.152307,-0.062315,1.100409
-0.152301,-0.060315,1.100408
-0.151993,-0.058317,1.099454
-0.151684,-0.056318,1.098499
-0.151376,-0.054319,1.097545
-0.150765,-0.052322,1.095638
-0.150456,-0.050324,1.094683
-0.150148,-0.048325,1.093729
-0.149839,-0.046327,1.092775
-0.149531,-0.044328,1.091820
-0.148919,-0.042331,1.089913
-0.148914,-0.040331,1.089911
-0.148908,-0.038331,1.089910
-0.148903,-0.036331,1.089909
-0.148594,-0.034333,1.088955
-0.148589,-0.032333,1.088953
-0.148583,-0.030333,1.088952
-0.148578,-0.028333,1.088951
-0.148572,-0.026333,1.088949
-0.148567,-0.024333,1.088948
-0.148258,-0.022334,1.087994
-0.148253,-0.020334,1.087992
-0.148247,-0.018334,1.087991
-0.148242,-0.016334,1.087990
-0.148236,-0.014334,1.087988
-0.148231,-0.012334,1.087987
-0.147922,-0.010336,1.087033
-0.147614,-0.008337,1.086078
-0.147305,-0.006338,1.085124
-0.147300,-0.004338,1.085123
-0.147294,-0.002338,1.085121
-0.147592,-0.000337,1.086073
-0.147586,0.001663,1.086072
-0.147581,0.003663,1.086070
-0.147575,0.005663,1.086069
-0.147569,0.007663,1.086068
-0.147564,0.009663,1.086066
-0.147255,0.011662,1.085112
-0.147250,0.013662,1.085111
-0.146639,0.015659,1.083203
-0.142386,0.019638,1.069859
-0.141775,0.021635,1.067951
-0.141466,0.023634,1.066997
-0.141461,0.025634,1.066996
-0.141152,0.027632,1.066041
-0.141450,0.029634,1.066993
-0.141444,0.031634,1.066992
-0.141742,0.033635,1.067943
-0.142039,0.035637,1.068895
-0.142337,0.037638,1.069847
-0.145355,0.041653,1.079374
-0.147167,0.043662,1.085091
-0.147465,0.045663,1.086043
-0.147762,0.047664,1.086994
-0.147756,0.049664,1.086993
-0.147751,0.051664,1.086992
-0.147745,0.053664,1.086990
-0.148043,0.055666,1.087942
-0.148037,0.057666,1.087941
-0.147729,0.059664,1.086986
-0.147723,0.061664,1.086985
-0.147718,0.063664,1.086984
-0.147712,0.065664,1.086982
-0.148313,0.067667,1.088887
-0.149216,0.069672,1.091745
-0.151634,0.071683,1.099368
-0.153143,0.073691,1.104131
-0.153441,0.075692,1.105083
-0.153435,0.077692,1.105082
-0.153733,0.079694,1.106033
-0.153424,0.081692,1.105079
-0.153419,0.083692,1.105078
-0.153413,0.085692,1.105076
-0.153408,0.087692,1.105075
-0.153402,0.089692,1.105074
-0.153397,0.091692,1.105072
-0.153391,0.093692,1.105071
-0.153083,0.095691,1.104117
-0.153380,0.097692,1.105068
-0.153072,0.099691,1.104114
-0.153066,0.101691,1.104113
-0.153061,0.103691,1.104112
-0.152752,0.105689,1.103157
-0.152747,0.107689,1.103156
-0.152438,0.109688,1.102201
-0.152130,0.111686,1.101247
-0.151821,0.113685,1.100293
-0.151513,0.115683,1.099339
-0.150901,0.117681,1.097431
-0.150593,0.119679,1.096477
-0.150284,0.121678,1.095523
-0.149976,0.123676,1.094568
-0.149667,0.125675,1.093614
-0.149359,0.127673,1.092659
-0.149050,0.129672,1.091705
-0.149045,0.131672,1.091704
-0.149039,0.133672,1.091703
-0.149034,0.135672,1.091701
-0.149028,0.137672,1.091700
-0.149023,0.139672,1.091699
-0.148709,0.143670,1.090743
-0.148687,0.151670,1.090738
-0.148367,0.157669,1.089781
-0.150512,-0.212321,1.100161
-0.150507,-0.210321,1.100160
-0.150804,-0.208320,1.101112
-0.151101,-0.206318,1.102063
-0.150793,-0.204320,1.101109
-0.150787,-0.202320,1.101108
-0.151085,-0.200318,1.102059
-0.150776,-0.198320,1.101105
-0.151074,-0.196318,1.102057
-0.151068,-0.194318,1.102055
-0.151366,-0.192317,1.103007
-0.151057,-0.190318,1.102053
-0.151052,-0.188318,1.102051
-0.145874,-0.178343,1.085844
-0.145565,-0.176345,1.084889
-0.145257,-0.174346,1.083935
-0.145521,-0.160345,1.084879
-0.145516,-0.158345,1.084877
-0.145510,-0.156345,1.084876
-0.140338,-0.148370,1.068670
-0.139402,-0.138374,1.065804
-0.140288,-0.130370,1.068658
-0.140586,-0.128368,1.069609
-0.143307,-0.126355,1.078185
-0.144513,-0.124349,1.081996
-0.144811,-0.122348,1.082947
-0.145108,-0.120346,1.083899
-0.145405,-0.118345,1.084851
-0.145400,-0.116345,1.084850
-0.145394,-0.114345,1.084848
-0.145389,-0.112345,1.084847
-0.145383,-0.110345,1.084846
-0.145075,-0.108346,1.083891
-0.145069,-0.106346,1.083890
-0.145064,-0.104346,1.083889
-0.145361,-0.102345,1.084840
-0.145659,-0.100343,1.085792
-0.146562,-0.098339,1.088650
-0.148980,-0.096327,1.096272
-0.150489,-0.094320,1.101036
-0.150787,-0.092318,1.101988
-0.151084,-0.090317,1.102940
-0.151079,-0.088317,1.102938
-0.151073,-0.086317,1.102937
-0.151068,-0.084317,1.102936
-0.150759,-0.082318,1.101981
-0.150754,-0.080318,1.101980
-0.150748,-0.078318,1.101979
-0.150743,-0.076318,1.101977
-0.150434,-0.074320,1.101023
-0.150429,-0.072320,1.101022
-0.150423,-0.070320,1.101020
-0.150418,-0.068320,1.101019
-0.150412,-0.066320,1.101018
-0.150406,-0.064320,1.101016
-0.150098,-0.062321,1.100062
-0.150092,-0.060321,1.100061
-0.149784,-0.058323,1.099106
-0.149476,-0.056324,1.098152
-0.148864,-0.054327,1.096245
-0.148556,-0.052329,1.095290
-0.148247,-0.050330,1.094336
-0.147939,-0.048332,1.093382
-0.147327,-0.046335,1.091474
-0.147019,-0.044336,1.090520
-0.146710,-0.042337,1.089566
-0.146705,-0.040337,1.089564
-0.146699,-0.038337,1.089563
-0.146391,-0.036339,1.088609
-0.146385,-0.034339,1.088607
-0.146380,-0.032339,1.088606
-0.146374,-0.030339,1.088605
-0.146369,-0.028339,1.088603
-0.146060,-0.026340,1.087649
-0.146055,-0.024340,1.087648
-0.146049,-0.022340,1.087646
-0.146044,-0.020340,1.087645
-0.146038,-0.018340,1.087644
-0.146033,-0.016340,1.087643
-0.146027,-0.014340,1.087641
-0.145719,-0.012342,1.086687
-0.145713,-0.010342,1.086686
-0.145405,-0.008343,1.085731
-0.145096,-0.006345,1.084777
-0.145091,-0.004345,1.084776
-0.145085,-0.002345,1.084774
-0.145080,-0.000345,1.084773
-0.145377,0.001657,1.085725
-0.145372,0.003657,1.085723
-0.145366,0.005657,1.085722
-0.145361,0.007657,1.085721
-0.145355,0.009657,1.085719
-0.145349,0.011657,1.085718
-0.144738,0.013654,1.083811
-0.144127,0.015651,1.081903
-0.140177,0.019632,1.069512
-0.139566,0.021629,1.067604
-0.139257,0.023627,1.066650
-0.139252,0.025627,1.066649
-0.139246,0.027627,1.066647
-0.138938,0.029626,1.065693
-0.139538,0.031629,1.067598
-0.139533,0.033629,1.067596
-0.140133,0.035632,1.069501
-0.140128,0.037632,1.069500
-0.141031,0.039636,1.072357
-0.143146,0.041646,1.079027
-0.144958,0.043655,1.084744
-0.145256,0.045657,1.085696
-0.145250,0.047657,1.085694
-0.145548,0.049658,1.086646
-0.145542,0.051658,1.086645
-0.145536,0.053658,1.086643
-0.145834,0.055660,1.087595
-0.145828,0.057660,1.087594
-0.145520,0.059658,1.086639
-0.145514,0.061658,1.086638
-0.145509,0.063658,1.086637
-0.145503,0.065658,1.086635
-0.146104,0.067661,1.088540
-0.147007,0.069665,1.091398
-0.149122,0.071676,1.098068
-0.150631,0.073683,1.102831
-0.151232,0.075686,1.104736
-0.151226,0.077686,1.104735
-0.151221,0.079686,1.104733
-0.151215,0.081686,1.104732
-0.151210,0.083686,1.104731
-0.151204,0.085686,1.104729
-0.151199,0.087686,1.104728
-0.151193,0.089686,1.104727
-0.150885,0.091684,1.103772
-0.150879,0.093684,1.103771
-0.150874,0.095684,1.103770
-0.150868,0.097684,1.103768
-0.150863,0.099684,1.103767
-0.150857,0.101684,1.103766
-0.150549,0.103683,1.102811
-0.150543,0.105683,1.102810
-0.150235,0.107682,1.101856
-0.149926,0.109680,1.100901
-0.149618,0.111679,1.099947
-0.149309,0.113677,1.098993
-0.149001,0.115676,1.098038
-0.148692,0.117674,1.097084
-0.148384,0.119673,1.096130
-0.147772,0.121670,1.094222
-0.147464,0.123668,1.093268
-0.147155,0.125667,1.092314
-0.147150,0.127667,1.092312
-0.146841,0.129665,1.091358
-0.146836,0.131665,1.091357
-0.146830,0.133665,1.091355
-0.146825,0.135665,1.091354
-0.146819,0.137665,1.091353
-0.146814,0.139665,1.091352
-0.146505,0.141664,1.090397
-0.146500,0.143664,1.090396
-0.146489,0.147664,1.090393
-0.146164,0.155663,1.089435
-0.146158,0.157663,1.089434
-0.145850,0.159661,1.088479
-0.148303,-0.212328,1.099814
-0.148298,-0.210328,1.099813
-0.148595,-0.208326,1.100764
-0.148589,-0.206326,1.100763
-0.148887,-0.204325,1.101715
-0.148881,-0.202325,1.101714
-0.148876,-0.200325,1.101712
-0.148870,-0.198325,1.101711
-0.148865,-0.196325,1.101709
-0.148859,-0.194325,1.101708
-0.148854,-0.192325,1.101707
-0.148848,-0.190325,1.101706
-0.148843,-0.188325,1.101704
-0.143665,-0.178350,1.085496
-0.143357,-0.176351,1.084542
-0.143048,-0.174353,1.083588
-0.143312,-0.160351,1.084532
-0.143307,-0.158351,1.084530
-0.142998,-0.156353,1.083576
-0.138129,-0.148376,1.068322
-0.137776,-0.130378,1.067358
-0.138680,-0.128373,1.070215
-0.140795,-0.126363,1.076885
-0.142607,-0.124354,1.082602
-0.142905,-0.122353,1.083553
-0.142899,-0.120353,1.083552
-0.143196,-0.118351,1.084504
-0.143191,-0.116351,1.084502
-0.143185,-0.114351,1.084501
-0.143180,-0.112351,1.084500
-0.143174,-0.110351,1.084499
-0.143169,-0.108351,1.084497
-0.142860,-0.106353,1.083543
-0.142855,-0.104353,1.083542
-0.143152,-0.102351,1.084493
-0.143450,-0.100350,1.085445
-0.144353,-0.098345,1.088303
-0.146468,-0.096335,1.094972
-0.147977,-0.094328,1.099736
-0.148578,-0.092325,1.101641
-0.148875,-0.090323,1.102592
-0.148870,-0.088323,1.102591
-0.148561,-0.086325,1.101637
-0.148859,-0.084323,1.102589
-0.148550,-0.082325,1.101634
-0.148545,-0.080325,1.101633
-0.148539,-0.078325,1.101632
-0.148534,-0.076325,1.101630
-0.148528,-0.074325,1.101629
-0.148220,-0.072326,1.100675
-0.148214,-0.070326,1.100673
-0.148209,-0.068326,1.100672
-0.148203,-0.066326,1.100671
-0.147895,-0.064328,1.099716
-0.147889,-0.062328,1.099715
-0.147884,-0.060328,1.099714
-0.147575,-0.058329,1.098759
-0.147267,-0.056331,1.097805
-0.146958,-0.054332,1.096851
-0.146650,-0.052334,1.095896
-0.146038,-0.050336,1.093989
-0.145730,-0.048338,1.093035
-0.145421,-0.046339,1.092080
-0.144810,-0.044342,1.090173
-0.144804,-0.042342,1.090172
-0.144496,-0.040344,1.089217
-0.144490,-0.038344,1.089216
-0.144485,-0.036344,1.089215
-0.144176,-0.034345,1.088260
-0.144171,-0.032345,1.088259
-0.144165,-0.030345,1.088258
-0.144160,-0.028345,1.088256
-0.144154,-0.026345,1.088255
-0.144149,-0.024345,1.088254
-0.143840,-0.022347,1.087299
-0.143835,-0.020347,1.087298
-0.143829,-0.018347,1.087297
-0.143824,-0.016347,1.087295
-0.143515,-0.014348,1.086341
-0.143510,-0.012348,1.086340
-0.143504,-0.010348,1.086338
-0.143196,-0.008350,1.085384
-0.142887,-0.006351,1.084430
-0.142882,-0.004351,1.084428
-0.143179,-0.002350,1.085380
-0.143174,-0.000350,1.085379
-0.143168,0.001650,1.085377
-0.143163,0.003650,1.085376
-0.143157,0.005650,1.085375
-0.143152,0.007650,1.085374
-0.143146,0.009650,1.085372
-0.143141,0.011650,1.085371
-0.142832,0.013649,1.084417
-0.141918,0.015644,1.081556
-0.137968,0.019625,1.069164
-0.137357,0.021622,1.067257
-0.137351,0.023622,1.067256
-0.137043,0.025621,1.066301
-0.137037,0.027621,1.066300
-0.137032,0.029621,1.066299
-0.137026,0.031621,1.066298
-0.137324,0.033622,1.067249
-0.137621,0.035624,1.068201
-0.138222,0.037627,1.070106
-0.138822,0.039630,1.072010
-0.141240,0.041642,1.079633
-0.142749,0.043649,1.084397
-0.143047,0.045650,1.085348
-0.143344,0.047652,1.086300
-0.143339,0.049652,1.086299
-0.143333,0.051652,1.086298
-0.143328,0.053652,1.086296
-0.143625,0.055653,1.087248
-0.143619,0.057653,1.087247
-0.143311,0.059652,1.086292
-0.143305,0.061652,1.086291
-0.143300,0.063652,1.086290
-0.143294,0.065652,1.086288
-0.143895,0.067655,1.088193
-0.144798,0.069659,1.091051
-0.147216,0.071671,1.098673
-0.148422,0.073677,1.102484
-0.148720,0.075678,1.103436
-0.149017,0.077680,1.104388
-0.149012,0.079680,1.104386
-0.149006,0.081680,1.104385
-0.149001,0.083680,1.104383
-0.148995,0.085680,1.104382
-0.148990,0.087680,1.104381
-0.148681,0.089678,1.103427
-0.148676,0.091678,1.103425
-0.148670,0.093678,1.103424
-0.148665,0.095678,1.103423
-0.148659,0.097678,1.103421
-0.148654,0.099678,1.103420
-0.148345,0.101677,1.102466
-0.148340,0.103677,1.102464
-0.148334,0.105677,1.102463
-0.148026,0.107675,1.101509
-0.147717,0.109674,1.100554
-0.147409,0.111672,1.099600
-0.147100,0.113671,1.098646
-0.146792,0.115669,1.097691
-0.146483,0.117668,1.096737
-0.146175,0.119666,1.095783
-0.145563,0.121664,1.093875
-0.145255,0.123662,1.092921
-0.144947,0.125661,1.091967
-0.144941,0.127661,1.091965
-0.144633,0.129659,1.091011
-0.144627,0.131659,1.091010
-0.144621,0.133659,1.091008
-0.144616,0.135659,1.091007
-0.144610,0.137659,1.091006
-0.144599,0.141659,1.091003
-0.144594,0.143659,1.091002
-0.144285,0.145658,1.090047
-0.144280,0.147658,1.090046
-0.144274,0.149658,1.090045
-0.146094,-0.212334,1.099467
-0.146089,-0.210334,1.099466
-0.146083,-0.208334,1.099464
-0.146381,-0.206333,1.100416
-0.146375,-0.204333,1.100415
-0.146369,-0.202333,1.100413
