x,y,z
-0.100704,-0.172675,0.772151
-0.100698,-0.170675,0.772150
-0.100693,-0.168675,0.772149
-0.100687,-0.166675,0.772147
-0.100682,-0.164675,0.772146
-0.100676,-0.162675,0.772145
-0.100671,-0.160675,0.772144
-0.100665,-0.158675,0.772142
-0.100659,-0.156675,0.772141
-0.100654,-0.154675,0.772140
-0.100648,-0.152675,0.772138
-0.100946,-0.150674,0.773090
-0.100637,-0.148675,0.772136
-0.100632,-0.146675,0.772134
-0.100929,-0.144674,0.773086
-0.100924,-0.142674,0.773085
-0.100918,-0.140674,0.773083
-0.100913,-0.138674,0.773082
-0.100907,-0.136674,0.773081
-0.100902,-0.134674,0.773079
-0.100896,-0.132674,0.773078
-0.100891,-0.130674,0.773077
-0.100885,-0.128674,0.773075
-0.100880,-0.126674,0.773074
-0.100874,-0.124674,0.773073
-0.100869,-0.122674,0.773071
-0.100863,-0.120674,0.773070
-0.100858,-0.118674,0.773069
-0.100852,-0.116674,0.773067
-0.100846,-0.114674,0.773066
-0.100841,-0.112674,0.773065
-0.101127,-0.106672,0.774014
-0.101122,-0.104672,0.774013
-0.101116,-0.102672,0.774011
-0.101111,-0.100672,0.774010
-0.101105,-0.098672,0.774009
-0.101100,-0.096672,0.774007
-0.101094,-0.094672,0.774006
-0.101089,-0.092672,0.774005
-0.101083,-0.090672,0.774003
-0.101078,-0.088672,0.774002
-0.101072,-0.086672,0.774001
-0.101067,-0.084672,0.773999
-0.101342,-0.074671,0.774946
-0.101336,-0.072671,0.774944
-0.101331,-0.070671,0.774943
-0.101325,-0.068671,0.774942
-0.101320,-0.066671,0.774940
-0.101314,-0.064671,0.774939
-0.101309,-0.062671,0.774938
-0.101584,-0.052669,0.775884
-0.101579,-0.050669,0.775883
-0.101573,-0.048669,0.775882
-0.101568,-0.046669,0.775880
-0.101562,-0.044669,0.775879
-0.101557,-0.042669,0.775878
-0.101546,-0.038669,0.775875
-0.101821,-0.028668,0.776821
-0.101815,-0.026668,0.776820
-0.101810,-0.024668,0.776819
-0.101804,-0.022668,0.776817
-0.101799,-0.020668,0.776816
-0.101793,-0.018668,0.776815
-0.101788,-0.016668,0.776813
-0.101782,-0.014668,0.776812
-0.101777,-0.012668,0.776811
-0.101771,-0.010668,0.776809
-0.101766,-0.008668,0.776808
-0.101760,-0.006668,0.776807
-0.101755,-0.004668,0.776805
-0.101749,-0.002668,0.776804
-0.101744,-0.000668,0.776803
-0.101738,0.001332,0.776802
-0.101733,0.003332,0.776800
-0.101727,0.005332,0.776799
-0.101722,0.007332,0.776798
-0.101716,0.009332,0.776796
-0.101710,0.011332,0.776795
-0.101705,0.013332,0.776794
-0.101699,0.015332,0.776792
-0.101694,0.017332,0.776791
-0.101363,0.027331,0.775831
-0.101358,0.029331,0.775830
-0.101352,0.031331,0.775829
-0.101038,0.035329,0.774873
-0.099766,0.057323,0.771046
-0.099760,0.059323,0.771045
-0.099738,0.067323,0.771040
-0.099733,0.069323,0.771039
-0.100025,0.073325,0.771989
-0.100322,0.075326,0.772941
-0.100614,0.079328,0.773891
-0.100906,0.083329,0.774841
-0.101198,0.087331,0.775792
-0.101484,0.093332,0.776741
-0.101479,0.095332,0.776739
-0.101473,0.097332,0.776738
-0.101748,0.107334,0.777684
-0.101743,0.109334,0.777683
-0.101737,0.111334,0.777682
-0.101732,0.113334,0.777681
-0.101726,0.115334,0.777679
-0.101721,0.117334,0.777678
-0.101715,0.119334,0.777677
-0.101710,0.121334,0.777675
-0.101704,0.123334,0.777674
-0.101699,0.125334,0.777673
-0.101693,0.127334,0.777671
-0.101688,0.129334,0.777670
-0.101682,0.131334,0.777669
-0.101677,0.133334,0.777667
-0.101671,0.135334,0.777666
-0.101666,0.137334,0.777665
-0.101660,0.139334,0.777663
-0.101655,0.141334,0.777662
-0.101649,0.143334,0.777661
-0.098555,-0.194682,0.771819
-0.098550,-0.192682,0.771818
-0.098544,-0.190682,0.771816
-0.098539,-0.188682,0.771815
-0.098533,-0.186682,0.771814
-0.098528,-0.184682,0.771812
-0.098522,-0.182682,0.771811
-0.098517,-0.180682,0.771810
-0.098511,-0.178682,0.771808
-0.098506,-0.176682,0.771807
-0.098500,-0.174682,0.771806
-0.098495,-0.172682,0.771804
-0.098489,-0.170682,0.771803
-0.098484,-0.168682,0.771802
-0.098478,-0.166682,0.771800
-0.098753,-0.156680,0.772747
-0.098748,-0.154680,0.772745
-0.098742,-0.152680,0.772744
-0.098737,-0.150680,0.772743
-0.098731,-0.148680,0.772741
-0.098726,-0.146680,0.772740
-0.098720,-0.144680,0.772739
-0.098715,-0.142680,0.772738
-0.098709,-0.140680,0.772736
-0.098704,-0.138680,0.772735
-0.098698,-0.136680,0.772734
-0.098693,-0.134680,0.772732
-0.098687,-0.132680,0.772731
-0.098682,-0.130680,0.772730
-0.098676,-0.128680,0.772728
-0.098671,-0.126680,0.772727
-0.098654,-0.120680,0.772723
-0.098952,-0.118679,0.773675
-0.098940,-0.114679,0.773672
-0.098935,-0.112679,0.773671
-0.098929,-0.110679,0.773669
-0.098924,-0.108679,0.773668
-0.098918,-0.106679,0.773667
-0.098913,-0.104679,0.773665
-0.098907,-0.102679,0.773664
-0.098902,-0.100679,0.773663
-0.098896,-0.098679,0.773661
-0.098885,-0.094679,0.773659
-0.098880,-0.092679,0.773658
-0.099172,-0.088677,0.774608
-0.099166,-0.086677,0.774607
-0.099161,-0.084677,0.774605
-0.099155,-0.082677,0.774604
-0.099150,-0.080677,0.774603
-0.099144,-0.078677,0.774601
-0.099139,-0.076677,0.774600
-0.099133,-0.074677,0.774599
-0.099128,-0.072677,0.774597
-0.099122,-0.070677,0.774596
-0.099414,-0.066676,0.775546
-0.099408,-0.064676,0.775545
-0.099403,-0.062676,0.775544
-0.099397,-0.060676,0.775542
-0.099392,-0.058676,0.775541
-0.099386,-0.056676,0.775540
-0.099381,-0.054676,0.775538
-0.099375,-0.052676,0.775537
-0.099370,-0.050676,0.775536
-0.099645,-0.040674,0.776482
-0.099640,-0.038674,0.776481
-0.099634,-0.036674,0.776479
-0.099629,-0.034674,0.776478
-0.099623,-0.032674,0.776477
-0.099617,-0.030674,0.776476
-0.099612,-0.028674,0.776474
-0.099606,-0.026674,0.776473
-0.099601,-0.024674,0.776472
-0.099595,-0.022674,0.776470
-0.099584,-0.018674,0.776468
-0.099579,-0.016674,0.776466
-0.099573,-0.014674,0.776465
-0.099568,-0.012674,0.776464
-0.099551,-0.006674,0.776460
-0.099535,-0.000674,0.776456
-0.099518,0.005326,0.776452
-0.099513,0.007326,0.776450
-0.099507,0.009326,0.776449
-0.099502,0.011326,0.776448
-0.099496,0.013326,0.776446
-0.099490,0.015326,0.776445
-0.099485,0.017326,0.776444
-0.099479,0.019326,0.776443
-0.099474,0.021326,0.776441
-0.099154,0.027324,0.775484
-0.099149,0.029324,0.775483
-0.099143,0.031324,0.775482
-0.098829,0.035323,0.774526
-0.098824,0.037323,0.774525
-0.097865,0.055318,0.771654
-0.097551,0.059317,0.770698
-0.097546,0.061317,0.770697
-0.097540,0.063317,0.770695
-0.097535,0.065317,0.770694
-0.097827,0.069318,0.771644
-0.097821,0.071318,0.771643
-0.098119,0.073320,0.772595
-0.098411,0.077321,0.773545
-0.098708,0.079323,0.774497
-0.099000,0.083324,0.775447
-0.098994,0.085324,0.775446
-0.099286,0.089326,0.776396
-0.099281,0.091326,0.776395
-0.099567,0.097327,0.777344
-0.099562,0.099327,0.777343
-0.099556,0.101327,0.777341
-0.099551,0.103327,0.777340
-0.099545,0.105327,0.777339
-0.099539,0.107327,0.777337
-0.099534,0.109327,0.777336
-0.099528,0.111327,0.777335
-0.099523,0.113327,0.777333
-0.099517,0.115327,0.777332
-0.099512,0.117327,0.777331
-0.099506,0.119327,0.777329
-0.099501,0.121327,0.777328
-0.099484,0.127327,0.777324
-0.096357,-0.198688,0.771474
-0.096352,-0.196688,0.771473
-0.096346,-0.194688,0.771472
-0.096341,-0.192688,0.771470
-0.096335,-0.190688,0.771469
-0.096330,-0.188688,0.771468
-0.096324,-0.186688,0.771466
-0.096313,-0.182688,0.771464
-0.096583,-0.170686,0.772409
-0.096572,-0.166686,0.772406
-0.096567,-0.164686,0.772405
-0.096561,-0.162686,0.772404
-0.096556,-0.160686,0.772402
-0.096550,-0.158686,0.772401
-0.096545,-0.156686,0.772400
-0.096539,-0.154686,0.772398
-0.096533,-0.152686,0.772397
-0.096528,-0.150686,0.772396
-0.096522,-0.148686,0.772394
-0.096765,-0.126685,0.773333
-0.096759,-0.124685,0.773332
-0.096754,-0.122685,0.773330
-0.096748,-0.120685,0.773329
-0.096743,-0.118685,0.773328
-0.096737,-0.116685,0.773326
-0.096732,-0.114685,0.773325
-0.096990,-0.098684,0.774267
-0.096979,-0.094684,0.774265
-0.096974,-0.092684,0.774263
-0.096968,-0.090684,0.774262
-0.096963,-0.088684,0.774261
-0.096957,-0.086684,0.774259
-0.097216,-0.070682,0.775202
-0.097210,-0.068682,0.775201
-0.097205,-0.066682,0.775199
-0.097199,-0.064682,0.775198
-0.097194,-0.062682,0.775197
-0.097183,-0.058682,0.775194
-0.097475,-0.054681,0.776144
-0.097464,-0.050681,0.776142
-0.097458,-0.048681,0.776140
-0.097453,-0.046681,0.776139
-0.097447,-0.044681,0.776138
-0.097442,-0.042681,0.776136
-0.097436,-0.040681,0.776135
-0.097431,-0.038681,0.776134
-0.097425,-0.036681,0.776132
-0.097420,-0.034681,0.776131
-0.097706,-0.028679,0.777080
-0.097695,-0.024679,0.777077
-0.097689,-0.022679,0.777076
-0.097673,-0.016679,0.777072
-0.097667,-0.014679,0.777071
-0.097662,-0.012679,0.777070
-0.097656,-0.010679,0.777068
-0.097651,-0.008679,0.777067
-0.097645,-0.006679,0.777066
-0.097640,-0.004679,0.777064
-0.097634,-0.002679,0.777063
-0.097629,-0.000679,0.777062
-0.097623,0.001321,0.777060
-0.097618,0.003321,0.777059
-0.097607,0.007321,0.777056
-0.097601,0.009321,0.777055
-0.097596,0.011321,0.777054
-0.097287,0.013319,0.776099
-0.097282,0.015319,0.776098
-0.097276,0.017319,0.776097
-0.097271,0.019319,0.776095
-0.097265,0.021319,0.776094
-0.097259,0.023319,0.776093
-0.096945,0.027318,0.775137
-0.096940,0.029318,0.775136
-0.095651,0.057312,0.771305
-0.095645,0.059312,0.771304
-0.095640,0.061312,0.771303
-0.095634,0.063312,0.771301
-0.095629,0.065312,0.771300
-0.096213,0.073315,0.773201
-0.096207,0.075315,0.773199
-0.096505,0.077316,0.774151
-0.096796,0.081318,0.775101
-0.097088,0.085319,0.776052
-0.097083,0.087319,0.776050
-0.097375,0.091321,0.777001
-0.097369,0.093321,0.776999
-0.097364,0.095321,0.776998
-0.097358,0.097321,0.776997
-0.097353,0.099321,0.776996
-0.097347,0.101321,0.776994
-0.097628,0.109322,0.777942
-0.097622,0.111322,0.777941
-0.097617,0.113322,0.777939
-0.097611,0.115322,0.777938
-0.097606,0.117322,0.777937
-0.097600,0.119322,0.777935
-0.097595,0.121322,0.777934
-0.097578,0.127322,0.777930
-0.097573,0.129322,0.777929
-0.097567,0.131322,0.777927
-0.097562,0.133322,0.777926
-0.097556,0.135322,0.777925
-0.097551,0.137322,0.777923
-0.097545,0.139322,0.777922
-0.097540,0.141322,0.777921
-0.097534,0.143322,0.777919
-0.094149,-0.198694,0.771127
-0.094418,-0.186693,0.772072
-0.094413,-0.184693,0.772071
-0.094407,-0.182693,0.772070
-0.094402,-0.180693,0.772068
-0.094396,-0.178693,0.772067
-0.094391,-0.176693,0.772066
-0.094385,-0.174693,0.772064
-0.094380,-0.172693,0.772063
-0.094374,-0.170693,0.772062
-0.094369,-0.168693,0.772061
-0.094363,-0.166693,0.772059
-0.094358,-0.164693,0.772058
-0.094347,-0.160693,0.772055
-0.094605,-0.144691,0.772998
-0.094600,-0.142691,0.772996
-0.094594,-0.140691,0.772995
-0.094589,-0.138691,0.772994
-0.094583,-0.136691,0.772992
-0.094578,-0.134691,0.772991
-0.094572,-0.132691,0.772990
-0.094567,-0.130691,0.772988
-0.094561,-0.128691,0.772987
-0.094556,-0.126691,0.772986
-0.094814,-0.110690,0.773928
-0.094809,-0.108690,0.773927
-0.094803,-0.106690,0.773926
-0.094798,-0.104690,0.773924
-0.094792,-0.102690,0.773923
-0.094787,-0.100690,0.773922
-0.094781,-0.098690,0.773920
-0.094776,-0.096690,0.773919
-0.095040,-0.082688,0.774863
-0.095035,-0.080688,0.774861
-0.095029,-0.078688,0.774860
-0.095024,-0.076688,0.774859
-0.095277,-0.058687,0.775800
-0.095271,-0.056687,0.775798
-0.095266,-0.054687,0.775797
-0.095260,-0.052687,0.775796
-0.095525,-0.038685,0.776740
-0.095519,-0.036685,0.776738
-0.095514,-0.034685,0.776737
-0.095508,-0.032685,0.776736
-0.095503,-0.030685,0.776734
-0.095497,-0.028685,0.776733
-0.095491,-0.026685,0.776732
-0.095486,-0.024685,0.776730
-0.095480,-0.022685,0.776729
-0.095475,-0.020685,0.776728
-0.095469,-0.018685,0.776726
-0.095464,-0.016685,0.776725
-0.095458,-0.014685,0.776724
-0.095442,-0.008685,0.776720
-0.095431,-0.004685,0.776717
-0.095425,-0.002685,0.776716
-0.095420,-0.000685,0.776715
-0.095414,0.001315,0.776713
-0.095409,0.003315,0.776712
-0.095403,0.005315,0.776711
-0.095398,0.007315,0.776709
-0.095392,0.009315,0.776708
-0.095387,0.011315,0.776707
-0.095381,0.013315,0.776705
-0.095056,0.021313,0.775747
-0.095051,0.023313,0.775746
-0.095045,0.025313,0.775744
-0.094720,0.033312,0.774786
-0.093750,0.055307,0.771912
-0.093728,0.063307,0.771907
-0.094301,0.075310,0.773805
-0.094599,0.077312,0.774757
-0.094593,0.079312,0.774756
-0.094890,0.081313,0.775707
-0.094885,0.083313,0.775706
-0.095177,0.087315,0.776656
-0.095171,0.089315,0.776655
-0.095166,0.091315,0.776654
-0.095458,0.095316,0.777604
-0.095452,0.097316,0.777603
-0.095447,0.099316,0.777601
-0.095441,0.101316,0.777600
-0.095436,0.103316,0.777599
-0.095430,0.105316,0.777597
-0.095425,0.107316,0.777596
-0.095419,0.109316,0.777595
-0.095414,0.111316,0.777593
-0.095408,0.113316,0.777592
-0.095402,0.115316,0.777591
-0.095397,0.117316,0.777590
-0.095391,0.119316,0.777588
-0.095386,0.121316,0.777587
-0.095380,0.123316,0.777586
-0.095375,0.125316,0.777584
-0.095369,0.127316,0.777583
-0.095364,0.129316,0.777582
-0.095358,0.131316,0.777580
-0.095353,0.133316,0.777579
-0.095347,0.135316,0.777578
-0.095342,0.137316,0.777576
-0.095336,0.139316,0.777575
-0.095331,0.141316,0.777574
-0.095325,0.143316,0.777572
-0.092243,-0.198699,0.771733
-0.092237,-0.196699,0.771732
-0.092232,-0.194699,0.771731
-0.092226,-0.192699,0.771729
-0.092220,-0.190699,0.771728
-0.092215,-0.188699,0.771727
-0.092209,-0.186699,0.771725
-0.092204,-0.184699,0.771724
-0.092198,-0.182699,0.771723
-0.092193,-0.180699,0.771721
-0.092187,-0.178699,0.771720
-0.092182,-0.176699,0.771719
-0.092463,-0.168698,0.772666
-0.092446,-0.162698,0.772662
-0.092441,-0.160698,0.772661
-0.092435,-0.158698,0.772660
-0.092430,-0.156698,0.772658
-0.092424,-0.154698,0.772657
-0.092419,-0.152698,0.772656
-0.092413,-0.150698,0.772654
-0.092407,-0.148698,0.772653
-0.092402,-0.146698,0.772652
-0.092396,-0.144698,0.772651
-0.092385,-0.140698,0.772648
-0.092655,-0.128696,0.773593
-0.092650,-0.126696,0.773592
-0.092644,-0.124696,0.773590
-0.092639,-0.122696,0.773589
-0.092633,-0.120696,0.773588
-0.092628,-0.118696,0.773586
-0.092622,-0.116696,0.773585
-0.092617,-0.114696,0.773584
-0.092611,-0.112696,0.773582
-0.092606,-0.110696,0.773581
-0.092600,-0.108696,0.773580
-0.092595,-0.106696,0.773578
-0.092881,-0.100695,0.774527
-0.092870,-0.096695,0.774525
-0.092864,-0.094695,0.774523
-0.092859,-0.092695,0.774522
-0.092853,-0.090695,0.774521
-0.092848,-0.088695,0.774520
-0.092842,-0.086695,0.774518
-0.092837,-0.084695,0.774517
-0.093112,-0.074693,0.775463
-0.093107,-0.072693,0.775462
-0.093101,-0.070693,0.775461
-0.093096,-0.068693,0.775459
-0.093090,-0.066693,0.775458
-0.093084,-0.064693,0.775457
-0.093079,-0.062693,0.775455
-0.093073,-0.060693,0.775454
-0.093354,-0.052692,0.776402
-0.093349,-0.050692,0.776400
-0.093343,-0.048692,0.776399
-0.093338,-0.046692,0.776398
-0.093332,-0.044692,0.776396
-0.093327,-0.042692,0.776395
-0.093321,-0.040692,0.776394
-0.093569,-0.020690,0.777334
-0.093563,-0.018690,0.777332
-0.093558,-0.016690,0.777331
-0.093552,-0.014690,0.777330
-0.093547,-0.012690,0.777328
-0.093541,-0.010690,0.777327
-0.093536,-0.008690,0.777326
-0.093525,-0.004690,0.777323
-0.093514,-0.000690,0.777320
-0.093183,0.009308,0.776361
-0.093178,0.011308,0.776359
-0.093172,0.013308,0.776358
-0.093167,0.015308,0.776357
-0.093161,0.017308,0.776356
-0.092842,0.023307,0.775399
-0.092836,0.025307,0.775397
-0.092831,0.027307,0.775396
-0.092511,0.033305,0.774439
-0.092505,0.035305,0.774438
-0.091861,0.049302,0.772522
-0.091822,0.063302,0.772513
-0.091817,0.065302,0.772512
-0.091811,0.067302,0.772510
-0.092103,0.071304,0.773461
-0.092401,0.073305,0.774412
-0.092395,0.075305,0.774411
-0.092693,0.077307,0.775363
-0.092687,0.079307,0.775362
-0.092681,0.081307,0.775360
-0.092979,0.083308,0.776312
-0.092973,0.085308,0.776311
-0.093260,0.091310,0.777260
-0.093254,0.093310,0.777258
-0.093249,0.095310,0.777257
-0.093243,0.097310,0.777256
-0.093524,0.105311,0.778203
-0.093513,0.109311,0.778201
-0.093474,0.123311,0.778191
-0.093469,0.125311,0.778190
-0.093458,0.129311,0.778188
-0.093447,0.133311,0.778185
-0.093441,0.135311,0.778184
-0.093436,0.137311,0.778182
-0.093425,0.141311,0.778180
-0.093419,0.143311,0.778178
-0.090028,-0.196705,0.771385
-0.090023,-0.194705,0.771383
-0.090292,-0.182704,0.772329
-0.090287,-0.180704,0.772327
-0.090281,-0.178704,0.772326
-0.090276,-0.176704,0.772325
-0.090270,-0.174704,0.772323
-0.090265,-0.172704,0.772322
-0.090259,-0.170704,0.772321
-0.090254,-0.168704,0.772319
-0.090248,-0.166704,0.772318
-0.090243,-0.164704,0.772317
-0.090237,-0.162704,0.772315
-0.090232,-0.160704,0.772314
-0.090226,-0.158704,0.772313
-0.090507,-0.150703,0.773260
-0.090501,-0.148703,0.773259
-0.090496,-0.146703,0.773258
-0.090490,-0.144703,0.773256
-0.090485,-0.142703,0.773255
-0.090479,-0.140703,0.773254
-0.090474,-0.138703,0.773252
-0.090468,-0.136703,0.773251
-0.090463,-0.134703,0.773250
-0.090457,-0.132703,0.773248
-0.090452,-0.130703,0.773247
-0.090446,-0.128703,0.773246
-0.090441,-0.126703,0.773245
-0.090722,-0.118701,0.774192
-0.090716,-0.116701,0.774191
-0.090711,-0.114701,0.774190
-0.090705,-0.112701,0.774188
-0.090700,-0.110701,0.774187
-0.090694,-0.108701,0.774186
-0.090689,-0.106701,0.774184
-0.090683,-0.104701,0.774183
-0.090677,-0.102701,0.774182
-0.090672,-0.100701,0.774180
-0.090666,-0.098701,0.774179
-0.090661,-0.096701,0.774178
-0.090655,-0.094701,0.774176
-0.090953,-0.092700,0.775128
-0.090947,-0.090700,0.775127
-0.090942,-0.088700,0.775125
-0.090936,-0.086700,0.775124
-0.090931,-0.084700,0.775123
-0.090925,-0.082700,0.775121
-0.090920,-0.080700,0.775120
-0.090914,-0.078700,0.775119
-0.090909,-0.076700,0.775118
-0.090903,-0.074700,0.775116
-0.090898,-0.072700,0.775115
-0.090892,-0.070700,0.775114
-0.090887,-0.068700,0.775112
-0.091184,-0.066698,0.776064
-0.091178,-0.064698,0.776063
-0.091173,-0.062698,0.776061
-0.091167,-0.060698,0.776060
-0.091162,-0.058698,0.776059
-0.091156,-0.056698,0.776057
-0.091151,-0.054698,0.776056
-0.091145,-0.052698,0.776055
-0.091140,-0.050698,0.776053
-0.091437,-0.048697,0.777005
-0.091432,-0.046697,0.777004
-0.091426,-0.044697,0.777002
-0.091421,-0.042697,0.777001
-0.091415,-0.040697,0.777000
-0.091410,-0.038697,0.776998
-0.091404,-0.036697,0.776997
-0.091399,-0.034697,0.776996
-0.091393,-0.032697,0.776994
-0.091388,-0.030697,0.776993
-0.091382,-0.028697,0.776992
-0.091377,-0.026697,0.776990
-0.091371,-0.024697,0.776989
-0.091365,-0.022697,0.776988
-0.091360,-0.020697,0.776987
-0.091354,-0.018697,0.776985
-0.091349,-0.016697,0.776984
-0.091338,-0.012697,0.776981
-0.091332,-0.010697,0.776980
-0.091321,-0.006697,0.776977
-0.091316,-0.004697,0.776976
-0.091310,-0.002697,0.776975
-0.091305,-0.000697,0.776973
-0.091299,0.001303,0.776972
-0.091294,0.003303,0.776971
-0.091288,0.005303,0.776969
-0.091283,0.007303,0.776968
-0.091277,0.009303,0.776967
-0.090963,0.013302,0.776011
-0.090958,0.015302,0.776010
-0.090952,0.017302,0.776008
-0.090947,0.019302,0.776007
-0.090941,0.021302,0.776006
-0.090633,0.023300,0.775051
-0.090627,0.025300,0.775050
-0.090622,0.027300,0.775049
-0.090616,0.029300,0.775047
-0.090302,0.033299,0.774092
-0.090297,0.035299,0.774090
-0.090291,0.037299,0.774089
-0.090285,0.039299,0.774088
-0.089977,0.041297,0.773134
-0.089960,0.047297,0.773130
-0.089949,0.051297,0.773127
-0.089635,0.055296,0.772171
-0.089630,0.057296,0.772170
-0.089624,0.059296,0.772169
-0.089922,0.061297,0.773120
-0.089916,0.063297,0.773119
-0.089911,0.065297,0.773118
-0.089905,0.067297,0.773116
-0.090203,0.069299,0.774068
-0.090197,0.071299,0.774067
-0.090489,0.075300,0.775017
-0.090787,0.077302,0.775969
-0.090781,0.079302,0.775967
-0.090775,0.081302,0.775966
-0.091067,0.085303,0.776916
-0.091062,0.087303,0.776915
-0.091343,0.095305,0.777863
-0.091337,0.097305,0.777862
-0.091332,0.099305,0.777860
-0.091326,0.101305,0.777859
-0.091321,0.103305,0.777858
-0.091315,0.105305,0.777856
-0.091310,0.107305,0.777855
-0.091299,0.111305,0.777852
-0.091293,0.113305,0.777851
-0.091288,0.115305,0.777850
-0.091282,0.117305,0.777848
-0.091276,0.119305,0.777847
-0.091271,0.121305,0.777846
-0.091265,0.123305,0.777844
-0.091260,0.125305,0.777843
-0.091243,0.131305,0.777839
-0.091238,0.133305,0.777838
-0.091232,0.135305,0.777836
-0.091227,0.137305,0.777835
-0.088122,-0.196710,0.771991
-0.088117,-0.194710,0.771989
-0.088111,-0.192710,0.771988
-0.088106,-0.190710,0.771987
-0.088100,-0.188710,0.771985
-0.088094,-0.186710,0.771984
-0.088089,-0.184710,0.771983
-0.088078,-0.180710,0.771980
-0.088337,-0.164709,0.772923
-0.088331,-0.162709,0.772921
-0.088326,-0.160709,0.772920
-0.088320,-0.158709,0.772919
-0.088315,-0.156709,0.772917
-0.088309,-0.154709,0.772916
-0.088304,-0.152709,0.772915
-0.088298,-0.150709,0.772913
-0.088293,-0.148709,0.772912
-0.088287,-0.146709,0.772911
-0.088281,-0.144709,0.772909
-0.088551,-0.132707,0.773854
-0.088546,-0.130707,0.773853
-0.088540,-0.128707,0.773852
-0.088535,-0.126707,0.773850
-0.088529,-0.124707,0.773849
-0.088524,-0.122707,0.773848
-0.088518,-0.120707,0.773846
-0.088513,-0.118707,0.773845
-0.088507,-0.116707,0.773844
-0.088777,-0.104706,0.774789
-0.088771,-0.102706,0.774788
-0.088766,-0.100706,0.774786
-0.088760,-0.098706,0.774785
-0.088755,-0.096706,0.774784
-0.088749,-0.094706,0.774782
-0.088744,-0.092706,0.774781
-0.088738,-0.090706,0.774780
-0.088733,-0.088706,0.774778
-0.089014,-0.080704,0.775726
-0.089008,-0.078704,0.775725
-0.089003,-0.076704,0.775723
-0.088997,-0.074704,0.775722
-0.088992,-0.072704,0.775721
-0.088986,-0.070704,0.775719
-0.088981,-0.068704,0.775718
-0.088975,-0.066704,0.775717
-0.089245,-0.054703,0.776662
-0.089239,-0.052703,0.776661
-0.089234,-0.050703,0.776659
-0.089228,-0.048703,0.776658
-0.089223,-0.046703,0.776657
-0.089217,-0.044703,0.776655
-0.089212,-0.042703,0.776654
-0.089498,-0.036702,0.777603
-0.089487,-0.032702,0.777600
-0.089482,-0.030702,0.777599
-0.089476,-0.028702,0.777598
-0.089471,-0.026702,0.777596
-0.089465,-0.024702,0.777595
-0.089459,-0.022702,0.777594
-0.089454,-0.020702,0.777592
-0.089448,-0.018702,0.777591
-0.089443,-0.016702,0.777590
-0.089437,-0.014702,0.777588
-0.089432,-0.012702,0.777587
-0.089426,-0.010702,0.777586
-0.089421,-0.008702,0.777584
-0.089415,-0.006702,0.777583
-0.089410,-0.004702,0.777582
-0.089404,-0.002702,0.777580
-0.089399,-0.000702,0.777579
-0.089393,0.001298,0.777578
-0.089079,0.005297,0.776622
-0.089074,0.007297,0.776621
-0.089068,0.009297,0.776620
-0.089063,0.011297,0.776618
-0.089057,0.013297,0.776617
-0.089052,0.015297,0.776616
-0.088738,0.019296,0.775660
-0.088732,0.021296,0.775659
-0.088407,0.029294,0.774700
-0.088402,0.031294,0.774699
-0.088088,0.035293,0.773743
-0.088082,0.037293,0.773742
-0.088077,0.039293,0.773741
-0.087757,0.045291,0.772784
-0.087740,0.051291,0.772780
-0.087735,0.053291,0.772778
-0.087729,0.055291,0.772777
-0.087724,0.057291,0.772776
-0.087718,0.059291,0.772775
-0.088010,0.063293,0.773725
-0.088005,0.065293,0.773724
-0.087999,0.067293,0.773722
-0.088297,0.069294,0.774674
-0.088291,0.071294,0.774673
-0.088583,0.075296,0.775623
-0.088875,0.079297,0.776573
-0.088869,0.081297,0.776572
-0.089156,0.087298,0.777521
-0.089150,0.089298,0.777520
-0.089145,0.091298,0.777518
-0.089431,0.097300,0.778467
-0.089420,0.101300,0.778465
-0.089415,0.103300,0.778463
-0.089409,0.105300,0.778462
-0.089404,0.107300,0.778461
-0.089398,0.109300,0.778459
-0.089393,0.111300,0.778458
-0.089387,0.113300,0.778457
-0.089382,0.115300,0.778456
-0.089376,0.117300,0.778454
-0.089370,0.119300,0.778453
-0.089365,0.121300,0.778452
-0.089359,0.123300,0.778450
-0.089354,0.125300,0.778449
-0.089348,0.127300,0.778448
-0.089343,0.129300,0.778446
-0.089337,0.131300,0.778445
-0.089332,0.133300,0.778444
-0.089326,0.135300,0.778442
-0.089321,0.137300,0.778441
-0.089315,0.139300,0.778440
-0.089310,0.141300,0.778438
-0.089304,0.143300,0.778437
-0.086194,-0.188715,0.772591
-0.086188,-0.186715,0.772590
-0.086183,-0.184715,0.772589
-0.086177,-0.182715,0.772587
-0.086172,-0.180715,0.772586
-0.086166,-0.178715,0.772585
-0.086161,-0.176715,0.772583
-0.086155,-0.174715,0.772582
-0.086150,-0.172715,0.772581
-0.086144,-0.170715,0.772579
-0.086139,-0.168715,0.772578
-0.086133,-0.166715,0.772577
-0.086128,-0.164715,0.772575
-0.086398,-0.152714,0.773521
-0.086392,-0.150714,0.773519
-0.086387,-0.148714,0.773518
-0.086381,-0.146714,0.773517
-0.086375,-0.144714,0.773515
-0.086370,-0.142714,0.773514
-0.086364,-0.140714,0.773513
-0.086359,-0.138714,0.773511
-0.086353,-0.136714,0.773510
-0.086348,-0.134714,0.773509
-0.086342,-0.132714,0.773507
-0.086607,-0.118712,0.774451
-0.086601,-0.116712,0.774450
-0.086596,-0.114712,0.774448
